IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"35.162.123.25","fw.adsafeprotected.com","","","","","fw.adsafeprotected.com|bapi.adsafeprotected.com|orci.adsafeprotected.com|ci.adsafeprotected.com|orsc.iasds01.com|orfw.adsafeprotected.com|sc.iasds01.com|orci.iasds01.com|pixel.adsafeprotected.com|orfwapi.adsafeprotected.com|jsconfig.adsafeprotected.com|*.bapi.adsafeprotected.com|spixel.adsafeprotected.com|orpixel.adsafeprotected.com|fwapi.adsafeprotected.com|ci.iasds01.com","","false"
"35.162.123.28","*.route53-recovery-cluster.us-west-2.amazonaws.com","","","","","*.us-west-2.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.us-west-2.amazonaws.com","","false"
"35.162.123.37","papp1.testteam0110.scnetworkers.info","","","","","papp1.testteam0110.scnetworkers.info","","false"
"35.162.123.46","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"35.162.123.51","*.infrastructure.connectist.com","","","","","*.infrastructure.connectist.com","","false"
"35.162.123.55","www.theeca.com","","","","","www.theeca.com|theeca.com","","false"
"35.162.123.63","*.bubblesvc.io","","","","","*.bubblesvc.io","","false"
"35.162.123.61","*.redeflex.com.br","","","","","*.redeflex.com.br|*.banking.redeflex.com.br","","false"
"35.162.123.68","www.example.com","Bitnami","","","","","","true"
"35.162.123.71","*.miracad.com","","","","","*.miracad.com","","false"
"35.162.123.70","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"35.162.123.73","*.apps.rapidfunnel.com","","","","","*.apps.rapidfunnel.com|*.rapidfunnel.com","","false"
"35.162.123.98","*.l82augqq8jium.us-west-2.cs.amazonlightsail.com","","","","","*.l82augqq8jium.us-west-2.cs.amazonlightsail.com","","false"
"35.162.123.117","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"35.162.123.124","localhost","Kong","US","San Francisco","California","","","true"
"35.162.123.125","*.sdlproducts.com","","","","","*.sdlproducts.com","","false"
"35.162.123.129","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"35.162.123.133","apiapps-staging.dunnedwards.com","","","","","apiapps-staging.dunnedwards.com","","false"
"35.162.123.136","*.dev.immersiondata.com","","","","","*.dev.immersiondata.com","","false"
"35.162.123.138","share.vidday.com","","","","","share.vidday.com|*.share.vidday.com","","false"
"35.162.123.143","kube-apiserver","","","","","7283f3d24d45233f3b033c1868e803c3.gr7.us-west-2.eks.amazonaws.com|ip-172-16-43-80.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.20.65.242|172.16.43.80","false"
"35.162.123.147","kube-apiserver","","","","","d02d5f8ba5325b2bead67499e8ea9914.yl4.beta.us-west-2.clusters.wesley.amazonaws.com|ip-10-0-59-130.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.185.155|10.0.59.130","false"
"35.162.123.148","app.dani.brightback.net","","","","","app.dani.brightback.net","","false"
"35.162.123.151","*.samsungcloud.com","Samsung Electronics Co., Ltd.","KR","","Gyeonggi","*.samsungcloud.com|samsungcloud.com","","false"
"35.162.123.154","*.c28.us-west-2.airflow.amazonaws.com","","","","","*.c28.us-west-2.airflow.amazonaws.com","","false"
"35.162.123.170","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"35.162.123.172","*.quickfill.dev","","","","","*.quickfill.dev","","false"
"35.162.123.173","*.test.platform.ext.mobilityware.com","","","","","*.test.platform.ext.mobilityware.com","","false"
"35.162.123.182","myinnotech.com","","","","","myinnotech.com|*.myinnotech.com","","false"
"35.162.123.187","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"35.162.123.189","disc2.discec2yellowvancouverremote.co.uk","","","","","disc2.discec2yellowvancouverremote.co.uk","","false"
"35.162.123.195","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"35.162.123.197","*.nrtracker.com","NetResults Corporation","US","Sunnyvale","California","*.nrtracker.com|nrtracker.com","","false"
"35.162.123.206","germantown","","","","","","","true"
"35.162.123.217","*.erewardsredeem.com","","","","","*.erewardsredeem.com|erewardsredeem.com","","false"
"35.162.123.233","pcms01.buddydo.com","","","","","pcms01.buddydo.com|pcms01.workdo.co|pcws01.buddydo.com|pcws01.workdo.co|pcws01.workdo.com.cn|scms01.buddydo.net|scms01.workdo.us|scws01.buddydo.com|scws01.workdo.com.cn|scws01.workdo.us","","false"
"35.162.123.242","server.biotrackthc.net","","","","","server.biotrackthc.net","","false"
"35.162.123.240","dev.longbow.security","","","","","dev.longbow.security|*.dev.longbow.security","","false"
"35.162.123.252","dev.api.sunhammer.io","","","","","dev.api.sunhammer.io","","false"
"35.162.124.1","*.vizio-is.com","","","","","*.vizio-is.com|vizio-is.com","","false"
"35.162.124.3","produswest2.modules.inbrain.wmcdp.io","","","","","produswest2.modules.inbrain.wmcdp.io","","false"
"35.162.124.14","*.tax1099.com","","","","","*.tax1099.com|tax1099.com","","false"
"35.162.124.16","*.tphub.moveaws.com","","","","","*.tphub.moveaws.com","","false"
"35.162.124.21","*.32h4trdtvaad4.us-west-2.cs.amazonlightsail.com","","","","","*.32h4trdtvaad4.us-west-2.cs.amazonlightsail.com","","false"
"35.162.124.28","beta-apigateway.us-west-2.amazonaws.com","","","","","beta-apigateway.us-west-2.amazonaws.com","","false"
"35.162.124.30","*.k8s.aws.healthgrades.zone","","","","","*.k8s.aws.healthgrades.zone|*.healthgrades.net|*.myvpc.aws.healthgrades.zone|*.healthgrades.com|*.support-prod-east.k8s.aws.healthgrades.zone|*.hgweb-prod-west.k8s.aws.healthgrades.zone|*.hgw-prod.aws.healthgrades.zone|*.healthgrades.zone|*.aws.healthgrades.zone|*.hgweb-prod-east.k8s.aws.healthgrades.zone","","false"
"35.162.124.39","dhaliwal.3cx.us","","","","","dhaliwal.3cx.us","","false"
"35.162.124.52","avalara.sciant.tech","","","","","avalara.sciant.tech","","false"
"35.162.124.53","*.adobetechcomm.com","Adobe Inc.","US","San Jose","California","*.adobetechcomm.com","","false"
"35.162.124.63","www.office-up.net","","","","","www.office-up.net","","false"
"35.162.124.74","*.b2breservas.com.br","MFL - Turismo e Tecnologia Ltda","BR","Porto Alegre","Rio Grande do Sul","*.b2breservas.com.br|b2breservas.com.br","","false"
"35.162.124.80","www.example.com","Bitnami","","","","","","true"
"35.162.124.84","*.wbgaf.com","","","","","*.wbgaf.com|wbgaf.com","","false"
"35.162.124.94","idp-ofs.uat.wsohosting.com","","","","","idp-ofs.uat.wsohosting.com|pricinggridapi-ofs.uat.wsohosting.com|restructureapi-ofs.uat.wsohosting.com|configapi-ofs.uat.wsohosting.com|pricinggrid-ofs.uat.wsohosting.com|memo-ofs.uat.wsohosting.com|restructure-ofs.uat.wsohosting.com|api-ofs.uat.wsohosting.com","","false"
"35.162.124.98","*.freshlime.com","","","","","*.freshlime.com","","false"
"35.162.124.100","*.owloutcomes.net","Owl","US","Portland","Oregon","*.owloutcomes.net|owloutcomes.net","","false"
"35.162.124.103","*.edge.bamgrid.com","","","","","*.edge.bamgrid.com","","false"
"35.162.124.104","*.rebotics.net","","","","","*.rebotics.net|rebotics.net","","false"
"35.162.124.110","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"35.162.124.117","magicgps.com","","","","","magicgps.com|www.magicgps.com","","false"
"35.162.124.116","workforce.dee.technology","","","","","workforce.dee.technology|*.workforce.dee.technology","","false"
"35.162.124.122","*.dwellsy.com","","","","","*.dwellsy.com|dwellsy.com","","false"
"35.162.124.123","*.byreferralonly.com","","","","","*.byreferralonly.com|byreferralonly.com","","false"
"35.162.124.138","*.76ihjtmnn3d4o.us-west-2.cs.amazonlightsail.com","","","","","*.76ihjtmnn3d4o.us-west-2.cs.amazonlightsail.com","","false"
"35.162.124.141","*.us-west-2.lb.cvent.com","","","","","*.us-west-2.lb.cvent.com","","false"
"35.162.124.143","*.eqtechcloud.com","","","","","*.eqtechcloud.com|eqtechcloud.com","","false"
"35.162.124.169","*.edge.bluec.at","","","","","*.edge.bluec.at|edge.bluec.at","","false"
"35.162.124.170","jenkins.dq.aws.griddynamics.net","","","","","jenkins.dq.aws.griddynamics.net","","false"
"35.162.124.150","*.remote-learner.net","","","","","*.remote-learner.net|remote-learner.net","","false"
"35.162.124.175","*.awsdev.repsrv.com","","","","","*.awsdev.repsrv.com","","false"
"35.162.124.180","*.laas.location.qualcomm.com","","","","","*.laas.location.qualcomm.com","","false"
"35.162.124.187","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"35.162.124.188","*.mynexia.com","Ingersoll-Rand Company","US","Davidson","North Carolina","*.mynexia.com|mynexia.com","","false"
"35.162.124.194","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.migrateapp.org|migrateapp.org","","false"
"35.162.124.200","elevatu.ca","","","","","elevatu.ca","","false"
"35.162.124.202","main-ruminant-gagarin-w0s5tvs.cribl-staging.cloud","","","","","main-ruminant-gagarin-w0s5tvs.cribl-staging.cloud|default.main.ruminant-gagarin-w0s5tvs.cribl-staging.cloud|in.main-default-ruminant-gagarin-w0s5tvs.cribl-staging.cloud|*.main.ruminant-gagarin-w0s5tvs.cribl-staging.cloud","","false"
"35.162.124.204","kube-apiserver","","","","","56e073bb3d6c84f4e42cef28c0aea1ce.sk1.us-west-2.eks.amazonaws.com|ip-172-16-43-28.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.13.16|172.16.43.28","false"
"35.162.124.210","*.hairuilegal.com","","","","","*.hairuilegal.com","","false"
"35.162.124.217","websocket-7.us-west-2.prod.twitchircedge.twitch.a2z.com","","","","","websocket-7.us-west-2.prod.twitchircedge.twitch.a2z.com|*.websocket-7.us-west-2.prod.twitchircedge.twitch.a2z.com","","false"
"35.162.124.226","aws.martincl2.me","","","","","aws.martincl2.me|aws6.martincl2.me","","false"
"35.162.124.230","kube-apiserver","","","","","b5b2fc2e7fae0ffdea31b364be7bf538.gr7.us-west-2.eks.amazonaws.com|ip-172-16-173-232.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.32.79|172.16.173.232","false"
"35.162.124.231","*.iot.us-west-2.amazonaws.com","","","","","iot.us-west-2.amazonaws.com|*.iot.us-west-2.amazonaws.com","","false"
"35.162.124.236","*.relayhealthcare.co","","","","","*.relayhealthcare.co","","false"
"35.162.124.239","challenge.interaction-dataset.com","","","","","challenge.interaction-dataset.com|www.challenge.interaction-dataset.com","","false"
"35.162.124.242","*.banpro.cl","","","","","*.banpro.cl|banpro.cl","","false"
"35.162.124.252","hinkleylighting.com","Magento Cloud","FR","","","","","true"
"35.162.124.255","www.motortrendgroup.com","","","","","www.motortrendgroup.com","","false"
"35.162.124.253","qa.avivefuture.com","","","","","qa.avivefuture.com|*.qa.avivefuture.com","","false"
"35.162.125.3","*.vdp.vmware.com","VMware, Inc.","US","Palo Alto","California","*.vdp.vmware.com","","false"
"35.162.125.6","*.execute-api.us-west-2.amazonaws.com","","","","","*.execute-api.us-west-2.amazonaws.com","","false"
"35.162.125.15","*.wildoakshelties.com","","","","","*.wildoakshelties.com","","false"
"35.162.125.13","kube-apiserver","","","","","da4bd3b2fbd25e644a5259102cd2720d.gr7.us-west-2.eks.amazonaws.com|ip-172-16-172-98.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.3.225|172.16.172.98","false"
"35.162.125.28","*.lifesize.com","","","","","*.lifesize.com|*.lifesizecloud.com","","false"
"35.162.125.31","*.dialogus.com.mx","Maplatam, S.A.P.I. de C.V.","MX","Ciudad de Mexico","","*.dialogus.com.mx|dialogus.com.mx","","false"
"35.162.125.35","*.scholarwithin.com","","","","","*.scholarwithin.com|scholarwithin.com","","false"
"35.162.125.39","www.example.com","","","","","","","true"
"35.162.125.54","api.us-prod.kops.ridecell.io","","","","","api.us-prod.kops.ridecell.io","","false"
"35.162.125.58","api.kbsforce.com","","","","","api.kbsforce.com","","false"
"35.162.125.59","*.c17.us-west-2.airflow.amazonaws.com","","","","","*.c17.us-west-2.airflow.amazonaws.com","","false"
"35.162.125.61","uprinting.com","","","","","uprinting.com|*.uprinting.com","","false"
"35.162.125.78","*.execute-api.us-west-2.amazonaws.com","","","","","*.execute-api.us-west-2.amazonaws.com","","false"
