IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"35.227.245.29","*.dev.sepmobile.securitycloud.symantec.com","Broadcom Inc","US","San Jose","California","*.dev.sepmobile.securitycloud.symantec.com","","false"
"35.227.245.131","*.ripplehire.com","","","","","*.ripplehire.com|ripplehire.com","","false"
"35.227.245.160","ingrid-proxy.porterbuddy-test.com","","","","","ingrid-proxy.porterbuddy-test.com","","false"
"35.227.245.8","api-gamesture.com","","","","","api-gamesture.com|ft-dev.api-gamesture.com|ft-beta.api-gamesture.com|ft-prod.api-gamesture.com","","false"
"35.227.245.135","luo-dian-api-release.meteor.today","","","","","luo-dian-api-release.meteor.today","","false"
"35.227.245.7","*.tribalfusion.com","","","","","*.tribalfusion.com|tribalfusion.com","","false"
"35.227.245.138","*.icanul.com","I CAN ENTERTAINMENT CO., LTD.","TW","Taipei","Taiwan","*.icanul.com|icanul.com","","false"
"35.227.245.28","*.myncrsilver.com","NCR Voyix Corporation","US","Atlanta","Georgia","*.myncrsilver.com|myncrsilver.com","","false"
"35.227.245.132","transpay-proxy.premise.com","","","","","transpay-proxy.premise.com","","false"
"35.227.245.39","chmr1glekma41uo8fv20.us-central1.dev.visionai.goog","","","","","chmr1glekma41uo8fv20.us-central1.dev.visionai.goog","","false"
"35.227.245.154","imgbum.prepro.jobscdn.com","","","","","imgbum.prepro.jobscdn.com|www.imgbum.prepro.jobscdn.com|origbum.prepro.jobscdn.com|imgzj.prepro.jobscdn.com|origzj.prepro.jobscdn.com","","false"
"35.227.245.37","api.armen.internal.mentorcliq.info","","","","","api.armen.internal.mentorcliq.info","","false"
"35.227.245.165","www.test-brain.com","","","","","www.test-brain.com","","false"
"35.227.245.42","www.itevo.ro","","","","","www.itevo.ro","","false"
"35.227.245.164","*.luizalabs.com","","","","","*.luizalabs.com|luizalabs.com","","false"
"35.227.245.40","dev.api.prism.bn765.com","","","","","dev.api.prism.bn765.com","","false"
"35.227.245.34","*.cui.date","","","","","*.cui.date|cui.date","","false"
"35.227.244.173","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.wearewiser.com|wearewiser.com","","false"
"35.227.245.173","dotcom-next-gen.gcp.prod.aspendental.com","","","","","dotcom-next-gen.gcp.prod.aspendental.com","","false"
"35.227.245.31","*.client-api-stg.unity3dusercontent.com","Unity Technologies ApS","DK","København","","*.client-api-stg.unity3dusercontent.com|client-api-stg.unity3dusercontent.com","","false"
"35.227.245.155","live0.zeit.de","","","","","live0.zeit.de","","false"
"35.227.245.32","*.colonynetworks.net","Colony Networks INC.","CA","","British Columbia","*.colonynetworks.net|colonynetworks.net","","false"
"35.227.245.157","grafana.gto-pd-r-ue4.eapg.ironmountain.cloud","","","","","grafana.gto-pd-r-ue4.eapg.ironmountain.cloud","","false"
"35.227.245.52","retail.citrusad.com","","","","","retail.citrusad.com","","false"
"35.227.243.253","m.haoli176.com","","","","","m.haoli176.com|www.m.haoli176.com","","false"
"35.227.245.46","hbzb166.com","","","","","hbzb166.com|*.hbzb166.com|*.hbzb55.com|*.hbzb55.me|*.hbzb66.co|*.hbzb66.me|hbzb55.com|hbzb55.me|hbzb66.co|hbzb66.me","","false"
"35.227.246.116","*.hd-online-prod.gcp.homedepot.com","The Home Depot","US","Atlanta","Georgia","*.hd-online-prod.gcp.homedepot.com","","false"
"35.227.245.44","*.lytics.io","Lytics, Inc.","US","Portland","Oregon","*.lytics.io|lytics.io","","false"
"35.227.246.119","help.copilot.money","","","","","help.copilot.money|help-dev.copilot.money","","false"
"35.227.245.49","api-apollo.rec.galec.leclerc","","","","","api-apollo.rec.galec.leclerc","","false"
"35.227.246.112","cdn.gildan.sugarproject.com","","","","","cdn.gildan.sugarproject.com","","false"
"35.227.246.117","hermes-manucode.qa.m-o-v.jp","","","","","hermes-manucode.qa.m-o-v.jp","","false"
"35.227.245.45","*.antena3.com","ATRESMEDIA CORPORACION DE MEDIOS DE COMUNICACION SA","ES","San Sebastián de los Reyes","Madrid","*.antena3.com|*.antena3internacional.com|*.antena3tv.es|*.atresmedia.com|*.atresmediacorporacion.com|*.atresmediaformacion.com|*.atresmediainternacional.com|*.atresmediapublicidad.com|*.atresmusica.com|*.atresseries.com|*.correryfitness.com|*.descubrelafp.org|*.europafm.com|*.lasexta.com|*.melodia-fm.com|*.ondacero.es|*.atrescine.com|*.atresmediastudios.com|*.flooxernow.com|*.atresplayer.com|*.directo.shopping|*.hablandoenplata.es|*.jornadauteca.com|antena3.com","","false"
"35.227.246.113","apex-ui-acats-uat-external.corp.apexclearing.com","","","","","apex-ui-acats-uat-external.corp.apexclearing.com","","false"
"35.227.245.38","*.code.creditkarma.com","Credit Karma LLC","US","Oakland","California","*.code.creditkarma.com|*.code.corp.creditkarma.com|*.stage-code.corp.creditkarma.com|code.corp.creditkarma.com|stage-code.corp.creditkarma.com|*.code-replica.corp.creditkarma.com|*.stage-code-replica.corp.creditkarma.com|code-replica.corp.creditkarma.com|stage-code-replica.corp.creditkarma.com|code.creditkarma.com","","false"
"35.227.245.79","planb-chorus-prod.iqhive.com","","","","","planb-chorus-prod.iqhive.com|planb-chorus-prod-out.iqhive.com","","false"
"35.227.245.26","uic.io","","","","","uic.io","","false"
"35.227.245.19","energy.ioh.g002.saas.nokia.com","","","","","energy.ioh.g002.saas.nokia.com|system.ioh.g002.saas.nokia.com","","false"
"35.227.245.20","signaczak-app.mersive.xyz","","","","","signaczak-app.mersive.xyz|signaczak-mcsapi.mersive.xyz","","false"
"35.227.245.53","auth.cdr.staging.pacificblue.com.au","","","","","auth.cdr.staging.pacificblue.com.au|consent.cdr.staging.pacificblue.com.au|public.cdr.staging.pacificblue.com.au","","false"
"35.227.245.17","*.leadspace.com","","","","","*.leadspace.com|leadspace.com","","false"
"35.227.245.172","*.pichincha.com","Banco Pichincha C.A.","EC","Quito","Pichincha","*.pichincha.com|pichincha.com","","false"
"35.227.245.159","component-registry-gcpshell-ext.fireblocks.com","","","","","component-registry-gcpshell-ext.fireblocks.com","","false"
"35.227.245.171","tabete-admin.com","","","","","tabete-admin.com","","false"
"35.227.245.169","cc.tgtag.io","","","","","cc.tgtag.io","","false"
"35.227.245.170","billing-stg.graphpict.io","","","","","billing-stg.graphpict.io","","false"
"35.227.246.40","dev.cms.highmark.com","","","","","dev.cms.highmark.com","","false"
"35.227.245.168","preprod-jio-loyalty.api.engageapps.jio","","","","","preprod-jio-loyalty.api.engageapps.jio","","false"
"35.227.245.77","helix.us-central-dev.cdn.gcp.fn7.io","","","","","helix.us-central-dev.cdn.gcp.fn7.io","","false"
"35.227.244.183","track.luxgroup.com","","","","","track.luxgroup.com|t.luxgroup.com|track.luxuryescapes.com|t.luxuryescapes.com","","false"
"35.227.245.152","*.shadow-garden-mog.jp","","","","","*.shadow-garden-mog.jp|shadow-garden-mog.jp","","false"
"35.227.245.145","eb28762d-d420-4573-b277-80a2278501d0.streamplease-dev.net","","","","","eb28762d-d420-4573-b277-80a2278501d0.streamplease-dev.net","","false"
"35.227.245.90","embed-staging.pottos.jp","","","","","embed-staging.pottos.jp","","false"
"35.227.245.110","challenges.btwb.com","","","","","challenges.btwb.com","","false"
"35.227.246.16","wearepurism.com","","","","","wearepurism.com","","false"
"35.227.245.197","*.hd-contactctr-prod.gcp.homedepot.com","The Home Depot","US","Atlanta","Georgia","*.hd-contactctr-prod.gcp.homedepot.com|hd-contactctr-prod.gcp.homedepot.com","","false"
"35.227.246.7","executor-prod.idp.private.geoapi-airbusds.com","","","","","executor-prod.idp.private.geoapi-airbusds.com","","false"
"35.227.246.131","*.cluster-4d62qhkc3rdqorf4bj65qel6le.cloudworkstations.dev","","","","","*.cluster-4d62qhkc3rdqorf4bj65qel6le.cloudworkstations.dev","","false"
"35.227.246.2","worker-camp-stage.dcard.io","","","","","diche-stage.dcard.io|worker-camp-stage.dcard.io","","false"
"35.227.246.17","pdf.dev.eu.ledgy.dev","","","","","pdf.dev.eu.ledgy.dev","","false"
"35.227.245.207","*.fastretailing.com","FAST RETAILING CO., LTD.","JP","Minato-ku","Tokyo","*.fastretailing.com","","false"
"35.227.247.62","*.vida18.com","VIDA18.COM","US","","Florida","*.vida18.com|vida18.com","","false"
"35.227.246.144","services.dpandl.com","The AES Corporation","US","Arlington","Virginia","services.dpandl.com|www.services.dpandl.com","","false"
