IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"52.48.160.192","*.data-in-stage.funnel.io","","","","","*.data-in-stage.funnel.io","","false"
"52.48.160.197","*.agi.it","Eni S.P.A.","IT","Roma","Lazio","*.agi.it|agi.it","","false"
"52.48.160.194","*.aws.playco.com","","","","","*.aws.playco.com|aws.playco.com","","false"
"52.48.160.210","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"52.48.160.237","digitre-marketingengine-prod.lineup7-platform.fr","","","","","digitre-marketingengine-prod.lineup7-platform.fr","","false"
"52.48.160.218","*.amazonappstream.com","","","","","*.amazonappstream.com|*.streaming.appstream.us-east-1.vpce.amazonaws.com|*.streaming.appstream.us-west-2.vpce.amazonaws.com|*.streaming.appstream.eu-west-1.vpce.amazonaws.com|*.streaming.appstream.ap-northeast-1.vpce.amazonaws.com|*.streaming.appstream.ap-southeast-1.vpce.amazonaws.com|*.streaming.appstream.ap-southeast-2.vpce.amazonaws.com|*.streaming.appstream.ap-northeast-2.vpce.amazonaws.com|*.streaming.appstream.eu-central-1.vpce.amazonaws.com|*.streaming.appstream.ap-south-1.vpce.amazonaws.com|*.streaming.appstream.us-east-2.vpce.amazonaws.com|*.streaming.appstream.us-west-1.vpce.amazonaws.com","","false"
"52.48.160.220","api.dev.specify.signify.com","","","","","api.dev.specify.signify.com","","false"
"52.48.160.223","horarisbatx.educand.ad","","","","","horarisbatx.educand.ad|www.horarisbatx.educand.ad","","false"
"52.48.160.239","*.smt.cloud","","","","","*.smt.cloud|smt.cloud","","false"
"52.48.160.241","oibri.com","","","","","oibri.com|*.oibri.com","","false"
"52.48.160.205","*.cms.famehype.gg","","","","","*.api.famehype.gg|*.cms.famehype.gg|*.dev2.famehype.gg|*.ecommerce.famehype.gg|*.marketing.famehype.gg|*.shop2.famehype.gg|*.test.ecommerce.famehype.gg|*.test.famehype.gg|monitoring.dev.famehype.gg|rundeck.famehype.gg","","false"
"52.48.160.227","*.wowza.arlo.com","Arlo Technologies, Inc.","US","Milpitas","California","*.wowza.arlo.com|wowza.arlo.com","","false"
"52.48.160.251","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"52.48.160.252","*.ramsden-international.com","","","","","*.ramsden-international.com|ramsden-international.com","","false"
"52.48.160.253","*.live.eks.hotjar.com","","","","","*.live.eks.hotjar.com","","false"
