IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.86.95.238","34.86.95.238","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.86.95.238|10.132.0.1|10.0.0.2|34.145.134.188|34.48.175.225|35.236.199.59","false"
"34.86.95.241","34.86.95.241","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.86.95.241|10.183.72.1|34.86.78.187|35.245.233.36|35.236.244.248|10.183.73.2","false"
"34.86.96.12","35.194.77.33","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.194.77.33|10.233.128.1|34.86.96.12|35.221.46.73|35.221.4.30|10.83.103.70","false"
"34.86.96.21","34.86.96.21","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.86.96.21|10.16.0.1|34.48.39.75|34.86.252.142|34.86.37.54|10.150.0.2","false"
"34.86.96.1","*.geotab.com","GEOTAB INC.","US","Las Vegas","Nevada","*.geotab.com|geotab.com|*.byspireon.com|byspireon.com|*.transfloeld.com|transfloeld.com|*.geomooveconnectedmobility.com|geomooveconnectedmobility.com|*.telematics.shell.com|telematics.shell.com|*.geotab.ca|geotab.ca|*.fleet.vodafoneautomotive.com|fleet.vodafoneautomotive.com|*.adtmovil.com.mx|adtmovil.com.mx|*.lionbeat.ca|lionbeat.ca|*.EkcoFleet.io|EkcoFleet.io|*.mittaflotaconectada.cl|mittaflotaconectada.cl|*.amcstracking.com|amcstracking.com|*.lytxeld.com|lytxeld.com|*.tecnoflotastelematics.com|tecnoflotastelematics.com","","false"
"34.86.96.36","*.geotab.com","GEOTAB INC.","US","Las Vegas","Nevada","*.geotab.com|geotab.com|*.byspireon.com|byspireon.com|*.transfloeld.com|transfloeld.com|*.geomooveconnectedmobility.com|geomooveconnectedmobility.com|*.telematics.shell.com|telematics.shell.com|*.geotab.ca|geotab.ca|*.fleet.vodafoneautomotive.com|fleet.vodafoneautomotive.com|*.adtmovil.com.mx|adtmovil.com.mx|*.lionbeat.ca|lionbeat.ca|*.EkcoFleet.io|EkcoFleet.io|*.mittaflotaconectada.cl|mittaflotaconectada.cl|*.amcstracking.com|amcstracking.com|*.lytxeld.com|lytxeld.com|*.tecnoflotastelematics.com|tecnoflotastelematics.com","","false"
"34.86.96.52","35.230.168.118","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.230.168.118|10.65.0.1|34.86.96.52|192.168.0.4","false"
"34.86.96.53","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.86.96.59","*.preprod.alteryxcloud.com","","","","","*.preprod.alteryxcloud.com|preprod-cp.alteryxcloud.com|preprod.alteryxcloud.com","","false"
"34.86.96.65","35.227.157.105","Google","US","Sunnyvale","CA","","","true"
"34.86.96.83","*.qijihdhk.com","","","","","*.qijihdhk.com|qijihdhk.com","","false"
"34.86.96.87","list.bluecoat.com","Broadcom Inc.","US","Palo Alto","California","list.bluecoat.com|list-na.es.bluecoat.com|list-us.es.bluecoat.com|list-eu.es.bluecoat.com|list-as.es.bluecoat.com|list.es.bluecoat.com|list-test.es.bluecoat.com|list.es.broadcom.com|list.wp.broadcom.com|list-ipv6.bluecoat.com|list-ipv6.wp.broadcom.com|list-test.bluecoat.com","","false"
"34.86.96.96","35.245.146.13","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.245.146.13|10.248.0.1|34.85.205.160|34.150.213.22|34.86.231.218|10.150.15.213","false"
"34.86.96.95","astra.datastax.com","","","","","*.apps.astra.datastax.com|*.astra.datastax.com|*.dashboard.astra.datastax.com|*.db.astra.datastax.com|*.studio.astra.datastax.com|*.sysdash.astra.datastax.com|astra.datastax.com","","false"
"34.86.96.103","35.245.95.5","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.245.95.5|10.68.0.1|35.230.161.103|34.86.173.215|34.86.96.103|10.160.16.120","false"
"34.86.96.116","staging.swivelbeauty.com","","","","","*.staging.swivelbeauty.com|staging.swivelbeauty.com","","false"
"34.86.96.122","34.85.168.121","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.85.168.121|34.118.224.1|34.86.96.122|34.145.163.234|34.150.240.113|10.150.0.26","false"
"34.86.96.129","soketi.medicaleshop.com","","","","","soketi.medicaleshop.com","","false"
"34.86.96.126","mexicali","SomeOrganization","--","SomeCity","SomeState","","","true"
"34.86.96.163","*.int.dscore.com","","","","","*.int.dscore.com|int.dscore.com","","false"
"34.86.96.155","35.245.122.9","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.245.122.9|34.118.224.1|34.86.96.155|34.85.167.155|34.145.220.11|10.0.0.2","false"
"34.86.96.164","aiplatform.googleapis.com","Google LLC","US","Sunnyvale","CA","","","true"
"34.86.96.170","35.221.5.76","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.221.5.76|10.29.128.1|34.150.189.230|35.236.228.215|34.86.96.170|172.16.73.114","false"
"34.86.96.187","34.86.96.187","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.86.96.187|10.96.175.1|34.86.74.234|34.85.220.1|34.145.154.93|10.96.191.242","false"
"34.86.96.182","34.21.17.250","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.21.17.250|10.16.0.1|10.150.0.2|34.86.96.182|35.199.29.14|35.194.93.28","false"
"34.86.96.193","34.86.96.193","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.86.96.193|10.62.144.1|34.48.2.220|10.150.0.2","false"
"34.86.96.210","35.227.157.105","Google","US","Sunnyvale","CA","","","true"
"34.86.96.216","35.221.59.198","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.221.59.198|10.16.0.1|34.86.96.216|35.245.214.61|34.48.24.93|10.150.0.2","false"
"34.86.96.226","34.86.192.40","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.86.192.40|10.11.80.1|35.245.25.196|34.86.96.226|34.86.102.125|10.150.0.25","false"
