IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"15.223.21.104","*.brightspace.com","","","","","*.brightspace.com|*.consortium.api.brightspace.com|*.brightspacedemo.com|*.surveys.api.brightspace.com|*.conditions.api.brightspace.com|*.completion.api.brightspace.com|*.quizzes.api.brightspace.com|*.grades.api.brightspace.com|api.brightspace.com|*.sequences.api.brightspace.com|*.navigation.api.brightspace.com|*.themes.api.brightspace.com|*.announcements.api.brightspace.com|*.roles.api.brightspace.com|*.modules.api.brightspace.com|*.outcomes.api.brightspace.com|*.desire2learn.com|*.rubrics.api.brightspace.com|*.meetings.api.brightspace.com|*.achievements.api.brightspace.com|*.alignments.api.brightspace.com|*.branding.api.brightspace.com|*.lti.api.brightspace.com|*.checklists.api.brightspace.com|lms.brightspace.com|*.d2l-partners.brightspace.com|*.analytics.api.brightspace.com|*.feedback.api.brightspace.com|*.awards.api.brightspace.com|*.assignments.api.brightspace.com|*.organizations.api.brightspace.com|*.weblinks.api.brightspace.com|*.parentportal.api.brightspace.com|*.questions.api.brightspace.com|*.activities.api.brightspace.com|*.lms.brightspace.com|*.events.api.brightspace.com|*.alerts.api.brightspace.com|*.assessments.api.brightspace.com|*.enrollments.api.brightspace.com|*.content-service.api.brightspace.com|*.user-progress.api.brightspace.com|*.files.api.brightspace.com|*.api.brightspace.com|*.users.api.brightspace.com|*.ipsis.api.brightspace.com|*.selfassess.api.brightspace.com|*.hypermedia-proxy.api.brightspace.com|*.folio.api.brightspace.com|*.content.api.brightspace.com|*.discussions.api.brightspace.com|*.notifications.api.brightspace.com|*.calendar.api.brightspace.com","","false"
"15.223.21.107","beiwe.labrl.org","","","","","beiwe.labrl.org","","false"
"15.223.21.110","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.223.21.114","api.nobleedugroup.net","","","","","api.nobleedugroup.net","","false"
"15.223.21.117","aws-dev-ca-central-1.imtservices.com.alias.imtdev.us","","","","","aws-dev-ca-central-1.imtservices.com.alias.imtdev.us","","false"
"15.223.21.125","ca.complyadvantage.com","","","","","ca.complyadvantage.com|*.ca.complyadvantage.com","","false"
"15.223.21.120","*.patientvu.com","","","","","*.patientvu.com|patientvu.com","","false"
"15.223.21.123","hospicesimcoe.voiponline.ca","","","","","hospicesimcoe.voiponline.ca","","false"
"15.223.21.129","*.cac1.elasticnoggin.com","","","","","*.cac1.elasticnoggin.com","","false"
"15.223.21.143","mobapool.net","","","","","mobapool.net|*.mobapool.net","","false"
"15.223.21.148","*.unico01.na4.atomx.nanostring.com","","","","","*.unico01.na4.atomx.nanostring.com","","false"
"15.223.21.150","*.services.ypg.com","","","","","*.services.ypg.com","","false"
"15.223.21.154","bctour.org","","","","","bctour.org|www.bctour.org","","false"
"15.223.21.153","la2s-core1.sfdc-58ktaz.salesforceliveagent.com","salesforce, inc.","US","San Francisco","California","la2s-core1.sfdc-58ktaz.salesforceliveagent.com|*.la2s-core1.sfdc-58ktaz.salesforceliveagent.com","","false"
"15.223.21.159","trebprint.stratusdata.com","","","","","trebprint.stratusdata.com|*.trebprint.stratusdata.com","","false"
