IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.199.5.102","api.dev.archivemanager.io","","","","","api.dev.archivemanager.io|dev.archivemanager.io","","false"
"34.199.5.106","*.aps.org","","","","","*.aps.org","","false"
"34.199.5.113","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.199.5.120","api.nomolive.com","","","","","api.nomolive.com","","false"
"34.199.5.127","fls-na.amazon.com","","","","","fls-na.amazon.com|fls-na.amazon.com.mx|fls-na.amazon.cl|fls-na.amazon.com.br|fls-na.amazon.ca|fls-na.amazon.com.co","","false"
"34.199.5.133","labbec.info","","","","","labbec.info|www.labbec.info","","false"
"34.199.5.134","*.idrove.it","","","","","*.idrove.it|convert.cuneoadvertising.com|portal.smartpixlpro.com|dealers.powerpixel.ai","","false"
"34.199.5.137","mydining-dev.compass-usa.com","","","","","mydining-dev.compass-usa.com","","false"
"34.199.5.139","martinresortstravellog.com","","","","","martinresortstravellog.com|www.martinresortstravellog.com","","false"
"34.199.5.144","*.saudepetrobras.com.br","ASSOCIACAO PETROBRAS DE SAUDE - APS","BR","RIO DE JANEIRO","Rio de Janeiro","*.saudepetrobras.com.br|saudepetrobras.com.br","","false"
"34.199.5.154","*.k12.com","Stride, Inc.","US","Reston","Virginia","*.k12.com|k12.com","","false"
"34.199.5.156","qa-tool.na.aftx.amazonoperations.app","","","","","qa-tool.na.aftx.amazonoperations.app|*.qa-tool.na.aftx.amazonoperations.app","","false"
"34.199.5.160","rotarioreynosa.org","","","","","golf.rotarioreynosa.org|intranet.rotarioreynosa.org|rotarioreynosa.org|www.rotarioreynosa.org","","false"
"34.199.5.176","*.imedidata.com","Medidata Solutions, Inc","US","New York","New York","*.imedidata.com|imedidata.com","","false"
"34.199.5.175","vpn.roomhandler.com","","","","","vpn.roomhandler.com|www.vpn.roomhandler.com","","false"
"34.199.5.182","*.store4.live","","","","","*.store4.live|*.birdcage.site|*.flowerbase.site|*.fishme.store|*.dogclown.store","","false"
"34.199.5.191","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.199.5.199","wendyhough.com","","","","","wendyhough.com","","false"
"34.199.5.198","*.hostedinsurance.com","Insurity LLC","US","Hartford","Connecticut","*.hostedinsurance.com","","false"
"34.199.5.203","10.82.0.194","Teleinfo","MX","Guadalajara","","10.82.0.194","","true"
"34.199.5.219","tedxjundiai.com","","","","","tedxjundiai.com|tedxjundiai.com.br|www.tedxjundiai.com|www.tedxjundiai.com.br","","false"
"34.199.5.224","*.cadent.tv","","","","","*.cadent.tv|cadent.tv","","false"
"34.199.5.230","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.199.5.239","*.qa.zioreports.com","","","","","*.qa.zioreports.com","","false"
"34.199.5.242","auth.svcs.verizon.com","Verizon Data Services LLC","US","Temple Terrace","Florida","auth.svcs.verizon.com|auth.svcs.myvzw.com","","false"
"34.199.5.240","andrienko.ca","","","","","andrienko.ca|www.andrienko.ca|autoscribe-api.andrienko.ca","","false"
"34.199.5.245","*.colburnhill.com","","","","","*.colburnhill.com","","false"
"34.199.5.248","qa-us.sec3ure.com","","","","","qa-us.sec3ure.com|*.qa-us.sec3ure.com","","false"
"34.199.6.0","*.strunkaccess.com","","","","","*.strunkaccess.com","","false"
"34.199.6.7","rocketlauncher.mobi","","","","","rocketlauncher.mobi|*.rocketlauncher.mobi","","false"
"34.199.6.12","dev.adsalesops.schireson.com","","","","","dev.adsalesops.schireson.com|*.knative-services.knativ.dev.adsalesops.schireson.com","","false"
"34.199.6.11","api.turkueval.pro","","","","","api.turkueval.pro","","false"
"34.199.6.13","xcel-dev.iwmsapp.com","","","","","xcel-dev.iwmsapp.com","","false"
"34.199.6.18","*.stagxbs.com","","","","","*.stagxbs.com","","false"
"34.199.6.19","CreativeRDS06.CreativeAWS.local","","","","","","","true"
"34.199.6.20","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.199.6.21","sugar.dealer-fx.com","","","","","sugar.dealer-fx.com","","false"
"34.199.6.30","*.usedirect.com","","","","","*.usedirect.com|www.usedirect.com|usedirect.com","","false"
"34.199.6.35","*.staging.deliverytroubleshooting.broadsign.net","","","","","*.staging.deliverytroubleshooting.broadsign.net|staging.deliverytroubleshooting.broadsign.net","","false"
"34.199.6.46","prometheus.insyghtful.ai","","","","","prometheus.insyghtful.ai|grafana.insyghtful.ai","","false"
"34.199.6.47","*.bowpi.com","","","","","*.bowpi.com|bowpi.com","","false"
"34.199.6.59","*.realizereports.com","","","","","*.realizereports.com|realizereports.com","","false"
"34.199.6.64","philstockworld.com","","","","","philstockworld.com|www.philstockworld.com","","false"
"34.199.6.78","*.hosting.factset.com","FactSet Research Systems Inc.","US","Norwalk","Connecticut","*.hosting.factset.com","","false"
"34.199.6.75","*.bregcapturedev.com","","","","","*.bregcapturedev.com","","false"
"34.199.6.82","mcstaging-enterprise2.1800flowers.com","Magento Cloud","FR","","","","","true"
"34.199.6.85","devtest.bottlecapps.ca","","","","","devtest.bottlecapps.ca","","false"
"34.199.6.87","*.bemyself.com","GESTION DE SEGURIDAD ELECTRONICA S.A","CO","Bogotá, D.C.","Bogotá, D.C.","*.bemyself.com|bemyself.com","","false"
"34.199.6.90","*.usva.web.elco.cloud","","","","","*.usva.web.elco.cloud","","false"
"34.199.6.93","www.sosmeutelefone.com.br","","","","","sosmeutelefone.com.br|www.sosmeutelefone.com.br","","false"
"34.199.6.100","*.leveleleven.com","","","","","*.leveleleven.com","","false"
"34.199.6.101","*.nrch.us","National Research Corporation","US","Lincoln","Nebraska","*.nrch.us|nrch.us","","false"
"34.199.6.102","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"34.199.6.103","*.trepp.com","","","","","*.trepp.com","","false"
"34.199.6.107","kube-apiserver","","","","","db2166c3a8c43219d6766efc00f4b376.gr7.us-east-1.eks.amazonaws.com|ip-10-0-105-27.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.80.224|10.0.105.27","false"
"34.199.6.110","us-east-1.alpha.stackb-sci-0.cholly.rekognition.aws.dev","","","","","us-east-1.alpha.stackb-sci-0.cholly.rekognition.aws.dev","","false"
"34.199.6.108","*.ecoatm.com","EcoATM, LLC","US","San Diego","California","*.ecoatm.com|ecoatm.com","","false"
"34.199.6.117","backstage-alpha.us-east-1.amazonaws.com","","","","","backstage-alpha.us-east-1.amazonaws.com|*.backstage-alpha.us-east-1.vpce.amazonaws.com","","false"
"34.199.6.121","*.eic3ltcedssok.us-east-1.cs.amazonlightsail.com","","","","","*.eic3ltcedssok.us-east-1.cs.amazonlightsail.com","","false"
"34.199.6.114","salientdata.ai","","","","","salientdata.ai|www.salientdata.ai","","false"
"34.199.6.123","*.propertymanagement.link","","","","","*.propertymanagement.link","","false"
"34.199.6.137","*.velotax.com.br","","","","","*.velotax.com.br|velotax.com.br","","false"
"34.199.6.138","*.checkmarx.net","","","","","*.checkmarx.net|checkmarx.net","","false"
"34.199.6.152","hdss.tlit64610.com","","","","","hdss.tlit64610.com|www.hdss.tlit64610.com","","false"
"34.199.6.154","keylan.3cx.us","","","","","keylan.3cx.us","","false"
"34.199.6.164","connect.epicgames.dev","","","","","connect.epicgames.dev|*.ol.epicgames.com","","false"
"34.199.6.170","aws-blulite.cl-s.medtroniccarelink.net","Medtronic, Inc","US","Minneapolis","Minnesota","aws-blulite.cl-s.medtroniccarelink.net","","false"
"34.199.6.174","*.edge.bamgrid.com","","","","","*.edge.bamgrid.com","","false"
"34.199.6.189","kube-apiserver","","","","","8d777d4f688a6be72856ed299a90cd12.gr7.us-east-1.eks.amazonaws.com|ip-172-16-104-105.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.118.31.166|172.16.104.105","false"
"34.199.6.184","sai.us.qa.aws.iz.sats.cloud","","","","","sai.us.qa.aws.iz.sats.cloud|*.sai.us.qa.aws.iz.sats.cloud","","false"
"34.199.6.179","*.phynd.com","Symplr Software LLC","US","Houston","Texas","*.phynd.com|phynd.com","","false"
"34.199.6.193","*.ninety.io","","","","","*.ninety.io","","false"
"34.199.6.197","analytics.truveris.com","","","","","analytics.truveris.com","","false"
"34.199.6.200","kube-apiserver","","","","","f179a6836d42b4abbc811c21b8993cf9.gr7.us-east-1.eks.amazonaws.com|ip-10-0-111-140.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.81.110|10.0.111.140","false"
"34.199.6.191","*.odl.mit.edu","","","","","*.odl.mit.edu","","false"
"34.199.6.194","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"34.199.6.196","*.newssuite.sinfony.ne.jp","","","","","*.newssuite.sinfony.ne.jp","","false"
"34.199.6.205","grantstest.tdot.tn.gov","State of Tennessee","US","Nashville","Tennessee","grantstest.tdot.tn.gov|www.grantstest.tdot.tn.gov","","false"
"34.199.6.209","iviewer-prod.ets.org","Educational Testing Service","US","","New Jersey","iviewer-prod.ets.org|iviewer-apcj-unify.ets.org|iviewer-ext.ets.org|iviewer-rp-unify-b.ets.org|iviewer-rp-unify.ets.org|iviewer-unify.ets.org|iviewer.ets.org","","false"
"34.199.6.212","qa6.towerbank.com","","","","","qa6.towerbank.com","","false"
"34.199.6.221","*.zenginehq.com","","","","","*.zenginehq.com","","false"
"34.199.6.225","metabase.data.calo.app","","","","","metabase.data.calo.app","","false"
"34.199.6.247","rasa.asksuite.com","","","","","rasa.asksuite.com","","false"
"34.199.6.250","*.cospective.com","","","","","*.cospective.com|cospective.com","","false"
"34.199.7.1","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com","","false"
"34.199.7.6","*.amazonappstream.com","","","","","*.amazonappstream.com","","false"
