IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.229.235.125","*.public.beta.us-east-1.bullet.aws.dev","","","","","*.public.beta.us-east-1.bullet.aws.dev","","false"
"3.229.235.127","ym-extensions.diffagency.com","","","","","ym-extensions.diffagency.com","","false"
"3.229.235.128","*.stage.srcclr.io","","","","","*.stage.srcclr.io","","false"
"3.229.235.131","kube-apiserver","","","","","8f0f73adf01375c2e9ecee3bca0a4023.gr7.us-east-1.eks.amazonaws.com|ip-172-16-174-135.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.117.67.50|172.16.174.135","false"
"3.229.235.135","*.zhyuanqi-dev.us-east-1.cs.neo.oss.aws.dev","","","","","*.zhyuanqi-dev.us-east-1.cs.neo.oss.aws.dev","","false"
"3.229.235.145","*.omniaagency.net","","","","","*.omniaagency.net|omniaagency.net","","false"
"3.229.235.148","kube-apiserver","","","","","4831d75579b8a9fa16064e56d33bc8f3.gr7.us-east-1.eks.amazonaws.com|ip-172-16-53-119.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.100.43.118|172.16.53.119","false"
"3.229.235.150","system.thornet.com.mx","","","","","system.thornet.com.mx","","false"
"3.229.235.157","*.evercommerce-itgc.com","","","","","*.evercommerce-itgc.com","","false"
"3.229.235.160","astrocom.com","","","","","astrocom.com|www.astrocom.com","","false"
"3.229.235.162","*.mountain.siriusxm.com","","","","","*.mountain.siriusxm.com|*.mountain.siriusxm.ca|*.prod.siriusxm.com","","false"
"3.229.235.178","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"3.229.235.179","scim.nitech.rnd-services-dev.ni.systems","","","","","scim.nitech.rnd-services-dev.ni.systems","","false"
"3.229.235.185","*.datascience.rvohealth.com","","","","","*.datascience.rvohealth.com","","false"
"3.229.235.190","*.universidade.snk.services","","","","","*.universidade.snk.services","","false"
"3.229.235.191","*.gainsight.com","Gainsight, Inc","US","San Francisco","California","*.gainsight.com|gainsight.com","","false"
"3.229.235.193","*.snapsheetvice.com","","","","","*.snapsheetvice.com|snapsheetvice.com","","false"
"3.229.235.205","*.metaverse-cloudservices.com","","","","","*.metaverse-cloudservices.com","","false"
"3.229.235.210","*.vertrax.com","","","","","*.vertrax.com","","false"
"3.229.235.212","insureokemployerbeta.okxix.com","Gainwell Technologies LLC","US","Conway","Arkansas","insureokemployerbeta.okxix.com|www.insureokemployerbeta.okxix.com","","false"
"3.229.235.214","dev.standtogether.org","","","","","dev.standtogether.org|*.dev.standtogether.org","","false"
"3.229.235.221","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"3.229.235.225","*.rockstaryourmind.com","","","","","*.rockstaryourmind.com","","false"
"3.229.235.229","kube-apiserver","","","","","d744cf6dd61fef155c55b09706e97802.gr7.us-east-1.eks.amazonaws.com|ip-10-0-56-37.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.30.133.129|10.0.56.37","false"
"3.229.235.238","kube-apiserver","","","","","47d074f8c6235a0b7c7a4f4835498b71.gr7.us-east-1.eks.amazonaws.com|ip-172-16-175-107.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.152.29.172|172.16.175.107","false"
"3.229.235.239","analytics.bhnetwork.com","Blackhawk Network Holdings, Inc","US","Pleasanton","California","analytics.bhnetwork.com|devanalytics.bhnetwork.com","","false"
"3.229.235.206","*.mainspringhost.com","","","","","*.mainspringhost.com|mainspringhost.com","","false"
"3.229.235.242","*.capture.callminer.net","","","","","*.capture.callminer.net","","false"
"3.229.235.248","*.acplusapp.com","Accelerated Care Plus Corp","US","","Nevada","*.acplusapp.com|acplusapp.com","","false"
"3.229.235.251","snd-batya.u10d.dev","","","","","snd-batya.u10d.dev|*.snd-batya.u10d.dev","","false"
"3.229.236.2","kube-apiserver","","","","","82fd427a29888994b65fda019a7fbb2b.gr7.us-east-1.eks.amazonaws.com|ip-172-16-106-62.ec2.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.20.102|172.16.106.62","false"
"3.229.236.14","*.celina.com.bo","","","","","*.celina.com.bo","","false"
"3.229.236.16","fakedomainfortesting.aws.dev","Amazon","US","Seattle","Washington","","","true"
