IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"34.132.105.53","34.59.185.42","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.59.185.42|34.118.224.1|10.128.0.84|34.57.215.116|34.59.33.210","false"
"34.132.105.54","35.202.157.239","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","35.202.157.239|10.82.0.1|10.128.0.13|35.225.5.229|34.132.105.54","false"
"34.132.105.60","34.132.105.60","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.132.105.60|10.1.16.1|172.16.200.18|34.132.54.113|34.61.24.49","false"
"34.132.105.64","34.132.183.21","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.132.183.21|34.118.224.1|10.128.0.2|104.154.39.226|34.29.249.252","false"
"34.132.105.72","34.123.192.210","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.123.192.210|34.118.224.1|10.128.0.149|35.254.216.123|34.16.71.246","false"
"34.132.105.88","34.171.66.242","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.171.66.242|192.168.96.1|192.168.128.2|34.173.78.181|34.132.105.88|34.122.207.213|34.72.93.221","false"
"34.132.105.93","34.60.174.102","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.60.174.102|34.118.224.1|10.128.15.207|34.121.207.213|34.55.62.23","false"
"34.132.105.97","34.132.105.97","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.132.105.97|34.118.224.1|10.10.0.2|34.58.78.135|35.224.232.244","false"
"34.132.105.105","34.29.49.74","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.29.49.74|172.18.0.1|172.19.0.2|34.10.39.176|136.119.205.73","false"
"34.132.105.109","104.198.130.83","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","104.198.130.83|10.0.192.1|10.0.16.2|104.155.155.127|34.135.202.121","false"
"34.132.105.117","34.132.105.117","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.132.105.117|34.118.224.1|10.39.244.2|34.56.122.75|34.70.7.16","false"
"34.132.105.160","api.ridead247.com","","","","","api.ridead247.com|dashboard.ridead247.com|monitor.ridead247.com|ridead247.com|www.ridead247.com","","false"
"34.132.105.169","34.171.193.2","","","","","kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","34.171.193.2|34.118.224.1|10.45.144.2|34.132.105.169|104.197.193.198","false"
