IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"44.235.42.156","pdx2-zpa-infra-pg.ecs.zpatwo.net","Zscaler","US","San Jose","California","pdx2-zpa-infra-pg.ecs.zpatwo.net","","false"
"44.235.42.163","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.235.42.162","gamma1.telemetry.us-west-2.caspian.alameda.aws.dev","","","","","gamma1.telemetry.us-west-2.caspian.alameda.aws.dev","","false"
"44.235.42.166","dq-qa-pod1.patch.infaqa.com","Informatica LLC","US","Redwood City","California","dq-qa-pod1.patch.infaqa.com","","false"
"44.235.42.167","kube-apiserver","","","","","755e11c00de518162d244cb9b15c9dcd.gr7.us-west-2.eks.amazonaws.com|ip-10-0-99-4.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.3.9|10.0.99.4","false"
"44.235.42.172","*.us-west-2.gamma.ihmlearninganddevelopment.jihm.amazon.dev","","","","","*.us-west-2.gamma.ihmlearninganddevelopment.jihm.amazon.dev","","false"
"44.235.42.174","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"44.235.42.182","*.rum-dev.508718283261.realogydev.com","","","","","*.rum-dev.508718283261.realogydev.com","","false"
"44.235.42.185","testlm.net","","","","","testlm.net","","false"
"44.235.42.196","iglu-server.renewhome.team","","","","","iglu-server.renewhome.team","","false"
"44.235.42.214","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"44.235.42.236","gluup.mx","","","","","api.gluup.mx|gluup.mx|www.gluup.mx","","false"
"44.235.42.238","*.lizardtech.com","","","","","*.lizardtech.com|lizardtech.com","","false"
"44.235.42.242","cloudtrax.com","","","","","cloudtrax.com|*.cloudtrax.com","","false"
"44.235.42.244","cortex.cyclops-pdx10-prod-carson.splunk8s.io","","","","","cortex.cyclops-pdx10-prod-carson.splunk8s.io","","false"
"44.235.42.245","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"44.235.42.249","*.prevops.com","","","","","*.prevops.com|prevops.com","","false"
"44.235.42.251","*.us-west-2.cloudsearch.amazonaws.com","","","","","*.us-west-2.cloudsearch.amazonaws.com","","false"
"44.235.42.252","rts.registry.gamma.us-west-2.iot.amazonaws.com","","","","","rts.registry.gamma.us-west-2.iot.amazonaws.com","","false"
"44.235.43.7","*.test.summitesp.com","","","","","*.test.summitesp.com|test.summitesp.com","","false"
"44.235.43.8","*.cloud.tanium.com","","","","","*.cloud.tanium.com","","false"
"44.235.43.10","*.tidycal.com","","","","","*.tidycal.com","","false"
"44.235.43.14","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.235.43.15","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.235.43.17","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.235.43.20","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-01.us-west-2.es.amazonaws.com","","false"
"44.235.43.21","evidphd.evidusa.com","","","","","evidphd.evidusa.com","","false"
"44.235.43.27","pydev.readaskchat.net","","","","","pydev.readaskchat.net","","false"
"44.235.43.28","smartchoice.pk","","","","","smartchoice.pk","","false"
"44.235.43.39","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com","","false"
"44.235.43.52","api-v2.preview.us-west-2.workbench.cranberry.aws.dev","","","","","api-v2.preview.us-west-2.workbench.cranberry.aws.dev","","false"
"44.235.43.53","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"44.235.43.55","kube-apiserver","","","","","a342bb2ce6ab0ad57f3eb28dff519a99.sk1.eks-cluster.us-west-2.api.aws|ip-172-16-180-28.us-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","fd69:2170:4e32::1|2603:5004:2010:15::cea|172.16.180.28","false"
"44.235.43.59","backend-app-staging.concntric.com","","","","","backend-app-staging.concntric.com|*.backend-app-staging.concntric.com","","false"
"44.235.43.69","www.newfi.com","Newfi Lending (Nexera Holding LLC)","US","Emeryville","California","www.newfi.com|newfi.com","","false"
"44.235.43.72","*.summitesp.com","","","","","*.summitesp.com|summitesp.com","","false"
"44.235.43.76","*.us-west-2.es.amazonaws.com","","","","","*.us-west-2.es.amazonaws.com|*.cell-02.us-west-2.es.amazonaws.com","","false"
"44.235.43.81","*.nascd.rubrik.com","","","","","*.nascd.rubrik.com","","false"
"44.235.43.85","*.mobilehealthconsumer.com","","","","","*.mobilehealthconsumer.com|mobilehealthconsumer.com","","false"
