IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"52.199.16.43","*.rensa.jp.net","","","","","*.rensa.jp.net|rensa.jp.net","","false"
"52.199.16.47","*.accel-mart.com","","","","","*.accel-mart.com|accel-mart.com","","false"
"52.199.16.48","*.demo-paco.2c2p.com","","","","","*.demo-paco.2c2p.com","","false"
"52.199.16.52","tracking-pre.parte.com","","","","","tracking-pre.parte.com","","false"
"52.199.16.58","babel-ai.com","","","","","babel-ai.com|www.babel-ai.com|backend.babel-ai.com|*.babel-ai.com","","false"
"52.199.15.241","3b5d.vpn.sse.cisco.com","Cisco Systems Inc.","US","San Jose","California","z-a.ctim.cisco.com|3b5d.vpn.sse.cisco.com|bj025-3b5d.vpn.sse.cisco.com|bj026-3b5d.vpn.sse.cisco.com|bj027-3b5d.vpn.sse.cisco.com|bj028-3b5d.vpn.sse.cisco.com|bj029-3b5d.vpn.sse.cisco.com|bj030-3b5d.vpn.sse.cisco.com|bj031-3b5d.vpn.sse.cisco.com|bj032-3b5d.vpn.sse.cisco.com|bj033-3b5d.vpn.sse.cisco.com|bj034-3b5d.vpn.sse.cisco.com|bj035-3b5d.vpn.sse.cisco.com|bj036-3b5d.vpn.sse.cisco.com|bj037-3b5d.vpn.sse.cisco.com|bj038-3b5d.vpn.sse.cisco.com|bj039-3b5d.vpn.sse.cisco.com|bj040-3b5d.vpn.sse.cisco.com|bj041-3b5d.vpn.sse.cisco.com|bj042-3b5d.vpn.sse.cisco.com|bj043-3b5d.vpn.sse.cisco.com|bj044-3b5d.vpn.sse.cisco.com|bj045-3b5d.vpn.sse.cisco.com|bj046-3b5d.vpn.sse.cisco.com|bj047-3b5d.vpn.sse.cisco.com|bj048-3b5d.vpn.sse.cisco.com|bj049-3b5d.vpn.sse.cisco.com|ap-northeast-1-3b5d.vpn.sse.cisco.com","","false"
"52.199.16.65","fanplus-dev-server","","","","","fanplus-dev-server","","false"
"52.199.16.70","*.ap-northeast-1.cloudsearch.amazonaws.com","","","","","*.ap-northeast-1.cloudsearch.amazonaws.com","","false"
"52.199.16.81","*.yaoko-jp-2.prismatix.net","","","","","*.yaoko-jp-2.prismatix.net","","false"
"52.199.16.84","cell1.nrt.gamma.dashboard.capstone.ai.aws.dev","","","","","cell1.nrt.gamma.dashboard.capstone.ai.aws.dev","","false"
"52.199.16.80","endpointservice.ap-northeast-1.prod.wadi.identity.aws.dev","","","","","endpointservice.ap-northeast-1.prod.wadi.identity.aws.dev","","false"
"52.199.16.106","onlyservice-2009.jp","","","","","onlyservice-2009.jp","","false"
"52.199.16.111","*.coolbe.com.tw","","","","","*.coolbe.com.tw|coolbe.com.tw","","false"
"52.199.16.116","*.upbond.io","","","","","*.upbond.io","","false"
"52.199.16.118","www.internetacademy.jp","","","","","www.internetacademy.jp|internetacademy.jp","","false"
"52.199.16.119","adviser-navi.co.jp","","","","","adviser-navi.co.jp|*.adviser-navi.co.jp","","false"
"52.199.16.120","*.donpen.com","Pan Pacific International Holdings Corporation","JP","Shibuya-ku","Tokyo","*.donpen.com|donpen.com","","false"
"52.199.16.131","adm.acaivdev.com","","","","","adm.acaivdev.com|jackpot.acaivdev.com","","false"
"52.199.16.138","alb.id.creema.jp","","","","","alb.id.creema.jp","","false"
"52.199.16.139","*.cookpadapp.com","","","","","*.cookpadapp.com|cookpadapp.com","","false"
