IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"52.2.65.171","iam.ia.fondoadaptacion.gov.co","","","","","iam.ia.fondoadaptacion.gov.co","","false"
"52.2.65.184","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-02.us-east-1.es.amazonaws.com","","false"
"52.2.65.185","bnk.io","","","","","bnk.io|*.bnk.io","","false"
"52.2.65.180","preview.runnetglobal.com","","","","","preview.runnetglobal.com","","false"
"52.2.65.193","wheniwork-acceptance.com","","","","","wheniwork-acceptance.com|api.tasks.wiw-acceptance.net|api.login.wiw-acceptance.net|api.integrations.wiw-acceptance.net|*.api.wheniwork-acceptance.com|*.wheniwork-acceptance.com|api.wiw-acceptance.net|*.api.wiw-acceptance.net|*.wiw-acceptance.net|api.integrations.wheniwork-acceptance.com|api.tasks.wheniwork-acceptance.com|wiw-acceptance.net|api.login.wheniwork-acceptance.com|api.wheniwork-acceptance.com","","false"
"52.2.65.191","shopify-wfm.nicecloudsvc-stg1.com","","","","","shopify-wfm.nicecloudsvc-stg1.com","","false"
"52.2.65.207","*.us-east-1.es.amazonaws.com","","","","","*.us-east-1.es.amazonaws.com|*.cell-01.us-east-1.es.amazonaws.com","","false"
"52.2.65.212","us-east-1.ci.qstv.on.epicgames.com","","","","","us-east-1.ci.qstv.on.epicgames.com|*.ci.qstv.on.epicgames.com","","false"
"52.2.65.220","redesol.sispetro.com.br","","","","","redesol.sispetro.com.br","","false"
"52.2.65.222","worldpropertyjournal.com","","","","","worldpropertyjournal.com|www.worldpropertyjournal.com","","false"
"52.2.65.227","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.runwayhealth.com|runwayhealth.com","","false"
