IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"13.233.44.9","onlinemodyuniversity.ac.in","","","","","onlinemodyuniversity.ac.in","","false"
"13.233.44.12","be-credexon.depx.in","","","","","be-credexon.depx.in","","false"
"13.233.44.27","api-affiliate.callatlas.io","","","","","api-affiliate.callatlas.io","","false"
"13.233.44.29","contractzy.io","","","","","contractzy.io|*.contractzy.io","","false"
"13.233.44.31","*.mathrubhumi.com","","","","","*.mathrubhumi.com|mathrubhumi.com","","false"
"13.233.44.34","*.nykaa.com","","","","","*.nykaa.com","","false"
"13.233.44.39","*.nextias.com","","","","","*.nextias.com|nextias.com","","false"
"13.233.44.44","*.zceppa.in","","","","","*.zceppa.in|zceppa.in","","false"
"13.233.44.59","api-chat.uat.aerohyre.com","","","","","api-chat.uat.aerohyre.com","","false"
"13.233.44.67","stagingapi.crypto.zenn.agency","","","","","stagingapi.crypto.zenn.agency|www.stagingapi.crypto.zenn.agency","","false"
"13.233.44.89","theroarbank.in","","","","","theroarbank.in|*.theroarbank.in","","false"
"13.233.44.94","uat.runwalenterprises.com","","","","","uat.runwalenterprises.com","","false"
"13.233.44.120","*.workline.hr","","","","","*.workline.hr|workline.hr","","false"
"13.233.44.123","*.cuvora.com","","","","","*.cuvora.com|www.cuvora.com|cuvora.com","","false"
"13.233.44.133","*.iasam.dev","","","","","*.iasam.dev","","false"
"13.233.44.140","www.virtulearn.in","","","","","www.virtulearn.in|virtulearn.in|*.virtulearn.in","","false"
"13.233.44.157","urlife.today","","","","","urlife.today|*.urlife.today|www.urlife.today","","false"
"13.233.44.158","sarvika.com","","","","","*.sarvika.com|www.sarvika.com","","true"
"13.233.44.165","api.ap-south-1.cellmate.dimensionx.aws.a2z.com","Amazon.com Inc.","US","Seattle","Washington","api.ap-south-1.cellmate.dimensionx.aws.a2z.com","","false"
"13.233.44.167","*.ap-south-1.es.amazonaws.com","","","","","*.ap-south-1.es.amazonaws.com","","false"
"13.233.44.170","rethinksoft.com","","","","","rethinksoft.com","","false"
"13.233.44.182","*.acmepadm.com","","","","","*.acmepadm.com|acmepadm.com","","false"
"13.233.44.190","app.humanifytech.com","","","","","app.humanifytech.com|*.app.humanifytech.com","","false"
"13.233.44.207","store-tutor-stag.swirepay.com","","","","","store-tutor-stag.swirepay.com","","false"
"13.233.44.218","*.rupeecircle.com","","","","","*.rupeecircle.com|rupeecircle.com","","false"
"13.233.44.219","derivaz-ives.com","","","","","derivaz-ives.com|*.derivaz-ives.com|www.derivaz-ives.com","","false"
"13.233.44.229","*.wbgng.com","","","","","*.wbgng.com","","false"
"13.233.44.231","cognito-token.ap-south-1.amazonaws.com","","","","","cognito-token.ap-south-1.amazonaws.com","","false"
"13.233.44.237","*.reclaimprotocol.org","","","","","*.reclaimprotocol.org","","false"
"13.233.44.245","asialedspartnership.org","","","","","asialedspartnership.org|www.asialedspartnership.org","","false"
"13.233.44.255","kube-apiserver","","","","","7440e8db0ac364f2e2b19d6348d3b655.gr7.ap-south-1.eks.amazonaws.com|ip-172-16-38-73.ap-south-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.21.0.1|10.150.32.214|172.16.38.73","false"
"13.233.45.3","wss-prod-gate.7gamefun.com","","","","","wss-prod-gate.7gamefun.com","","false"
"13.233.45.7","*.ap-south-1.es.amazonaws.com","","","","","*.ap-south-1.es.amazonaws.com","","false"
"13.233.45.8","api.kollegeapply.com","","","","","api.kollegeapply.com","","false"
"13.233.45.19","admin.invisiblerecyclers.org","","","","","admin.invisiblerecyclers.org","","false"
"13.233.45.21","prod-core.credissuer.com","","","","","prod-core.credissuer.com","","false"
"13.233.45.30","astrocure.co.in","","","","","astrocure.co.in|*.astrocure.co.in","","false"
"13.233.45.33","*.homelane.com","Homevista Decor And Furnishings Private Limited","IN","","Karnataka","*.homelane.com|homelane.com","","false"
"13.233.45.34","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"13.233.45.37","kuberns-backend-staging-d3a981c.kuberns.cloud","","","","","0b84e480829f878b617a-logs.kuberns.cloud|0b84e480829f878b617a.kuberns.cloud|14318eb67fa7d9374083-logs.kuberns.cloud|14318eb67fa7d9374083.kuberns.cloud|17c1290b7ab0b83dc084-logs.kuberns.cloud|17c1290b7ab0b83dc084.kuberns.cloud|3a50e48a7c95c2513ed0-logs.kuberns.cloud|3a50e48a7c95c2513ed0.kuberns.cloud|517aa65eb7578b0561f1-logs.kuberns.cloud|517aa65eb7578b0561f1.kuberns.cloud|backend-stage.kuberns.com|bb1d11bd6bc49c92acb9-logs.kuberns.cloud|bb1d11bd6bc49c92acb9.kuberns.cloud|bd7ca807f11aee1eaf17-logs.kuberns.cloud|bd7ca807f11aee1eaf17.kuberns.cloud|custom-kuberns-backend-staging-df7990c.kuberns.cloud|kuberns-backend-staging-d3a981c.kuberns.cloud","","false"
"13.233.45.48","*.ap-south-1.es.amazonaws.com","","","","","*.ap-south-1.es.amazonaws.com","","false"
"13.233.45.54","*.rebid.co","","","","","*.rebid.co|rebid.co","","false"
"13.233.45.55","www.example.com","Bitnami","","","","","","true"
"13.233.45.57","*.3dx-staging.3ds.com","Dassault Systemes","FR","","Yvelines","*.3dx-staging.3ds.com|3dx-staging.3ds.com","","false"
"13.233.45.58","api.bhim.upi.in1.juspay.in","","","","","api.bhim.upi.in1.juspay.in","","false"
"13.233.45.87","metaverse-test.veelive.net","","","","","metaverse-test.veelive.net","","false"
"13.233.45.103","*.codetantra.com","","","","","*.codetantra.com|codetantra.com","","false"
"13.233.45.104","exploit3rs-theme.redblox.io","","","","","exploit3rs-theme.redblox.io","","false"
"13.233.45.106","*.devx.pinelabs.com","","","","","*.devx.pinelabs.com","","false"
"13.233.45.112","*.tartanhq.com","","","","","*.tartanhq.com","","false"
