IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"15.156.246.118","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.156.246.120","sdpreprod-canada.juniperclouds.net","","","","","sdpreprod-canada.juniperclouds.net|*.sd12.sdpreprod-canada.juniperclouds.net|*.sdpreprod-canada.juniperclouds.net","","false"
"15.156.246.119","*.10005.elluciancloud.ca","","","","","*.10005.elluciancloud.ca","","false"
"15.156.246.135","Plesk","Plesk","CH","Schaffhausen","","","","true"
"15.156.246.139","*.elluciancrmadvance.com","Ellucian Company LLC","US","Reston","Virginia","*.elluciancrmadvance.com","","false"
"15.156.246.143","grafana.com","Raintank Inc.","US","New York","New York","grafana.com|*.grafana.com|*.grafana.net|*.grafana.org|*.hosted-metrics.grafana.net|*.raintank.io|grafana.net|grafana.org|raintank.io|*.grafanalabs.com|grafanalabs.com|*.raintank.com|raintank.com","","false"
"15.156.246.145","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"15.156.246.149","sanctus.my3cx.ca","","","","","sanctus.my3cx.ca","","false"
"15.156.246.156","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.156.246.167","ui.wisdom.ca-central-1.prod.internal.clover.aws.dev","","","","","ui.wisdom.ca-central-1.prod.internal.clover.aws.dev","","false"
"15.156.246.168","demo.api.gvpensionplan.com","","","","","demo.api.gvpensionplan.com|*.demo.api.gvpensionplan.com","","false"
"15.156.246.180","*.hosting.hsdp.io","Philips Healthcare Informatics, Inc","US","Cambridge","Massachusetts","*.hosting.hsdp.io|hosting.hsdp.io","","false"
"15.156.246.185","awas.cell-1.prod.ca-central-1.prod.connect.aws.a2z.com","","","","","awas.cell-1.prod.ca-central-1.prod.connect.aws.a2z.com","","false"
"15.156.246.195","hi.prenuvo.com","","","","","hi.prenuvo.com|*.hi.prenuvo.com","","false"
"15.156.246.204","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.156.246.205","amscinc.ca","","","","","amscinc.ca","","false"
"15.156.246.214","eassessment-uat-api.vretta.com","","","","","eassessment-uat-api.vretta.com","","false"
"15.156.246.228","*.mmms.ca","","","","","*.mmms.ca","","false"
"15.156.246.233","*.cbu.cvx.ecaas.cloud","","","","","*.cbu.cvx.ecaas.cloud","","false"
"15.156.246.237","cdaapi.canada.dentally.com","","","","","cdaapi.canada.dentally.com","","false"
"15.156.246.252","*.security-portal.test.central1.cc","","","","","*.security-portal.test.central1.cc|c1-securityportal-test.central1.cc|c1-securityportal-test-origin.central1.cc","","false"
"15.156.246.253","api.valmacrealty.com","","","","","api.valmacrealty.com","","false"
"15.156.247.2","simplybenefits.ca","","","","","simplybenefits.ca|*.simplybenefits.ca","","false"
"15.156.247.3","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.156.247.6","prod2.metering.ca-central-1.caspian.alameda.aws.dev","","","","","prod2.metering.ca-central-1.caspian.alameda.aws.dev","","false"
"15.156.247.13","*.sciencelogic.net","","","","","*.sciencelogic.net|sciencelogic.net","","false"
"15.156.247.14","kube-apiserver","","","","","650f4366b1ec6be75c6ccba0620dad33.yl4.ca-central-1.eks.amazonaws.com|ip-172-16-107-219.ca-central-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.195.176.128|172.16.107.219","false"
"15.156.247.22","lsms.cell-1.prod.ca-central-1.prod.connect.aws.a2z.com","","","","","lsms.cell-1.prod.ca-central-1.prod.connect.aws.a2z.com|*.lsms.cell-1.prod.ca-central-1.prod.connect.aws.a2z.com","","false"
"15.156.247.27","demo-maple.tecton.ai","","","","","demo-maple.tecton.ai","","false"
"15.156.247.36","*.ca-central-1.osis.amazonaws.com","","","","","*.ca-central-1.osis.amazonaws.com|*.osis.ca-central-1.vpce.amazonaws.com","","false"
"15.156.247.60","*.ispdatabase.com","","","","","*.ispdatabase.com","","false"
"15.156.247.63","mcprod.lepanierblue.ca","Magento Cloud","FR","","","","","true"
"15.156.247.69","*.soumissionrenovation.ca","","","","","*.soumissionrenovation.ca|*.lab.soumissionrenovation.ca|*.test.soumissionrenovation.ca|soumissionrenovation.ca","","false"
"15.156.247.72","www.prep-2win.com","","","","","prep-2win.com|www.prep-2win.com","","false"
"15.156.247.75","api.stag-folkshr.app","","","","","api.stag-folkshr.app","","false"
"15.156.247.78","*.tam.ca1.inforcloudsuite.com","","","","","*.tam.ca1.inforcloudsuite.com","","false"
"15.156.247.80","broker.redirontech.net","","","","","broker.redirontech.net|broker-qa.redirontech.net|broker-staging.redirontech.net","","false"
"15.156.247.84","adamsea.com","","","","","adamsea.com|*.adamsea-internal.com|*.adamsea.com","","false"
"15.156.247.89","lda-next.staging.ppi.lifedesignanalysis.dev","","","","","lda-next.staging.ppi.lifedesignanalysis.dev|*.lda-next.staging.ppi.lifedesignanalysis.dev","","false"
"15.156.247.99","kube-apiserver","","","","","a1a98c331a6a311688d1eca45ff91e8a.gr7.ca-central-1.eks.amazonaws.com|ip-172-16-181-140.ca-central-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.3.162|172.16.181.140","false"
"15.156.247.101","*.couriercomplete.com","","","","","*.couriercomplete.com|couriercomplete.com","","false"
"15.156.247.104","authorization.ca.cerner.com","","","","","authorization.ca.cerner.com","","false"
"15.156.247.105","*.pharmadva.ca","","","","","*.pharmadva.ca|pharmadva.ca","","false"
"15.156.247.111","mira.atma-platform.com","","","","","mira.atma-platform.com","","false"
"15.156.247.112","sic-dev.org","","","","","sic-dev.org|*.sic-dev.org","","false"
"15.156.247.117","*.ephesoft.cloud","Tungsten Automation Corporation","US","","California","*.ephesoft.cloud","","false"
"15.156.247.124","dev.learningbranch.com","","","","","dev.learningbranch.com|*.api.dev.learningbranch.com|*.dev.learningbranch.com","","false"
"15.156.247.127","*.procuredox.ca","","","","","*.procuredox.ca|procuredox.ca","","false"
"15.156.247.132","servicequotas.ca-central-1.amazonaws.com","","","","","servicequotas.ca-central-1.amazonaws.com|*.servicequotas.ca-central-1.vpce.amazonaws.com","","false"
"15.156.247.133","*.staging.alphascript.ai","","","","","*.staging.alphascript.ai","","false"
"15.156.247.147","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.156.247.150","*.ca-central-1.es.amazonaws.com","","","","","*.ca-central-1.es.amazonaws.com","","false"
"15.156.247.149","kube-apiserver","","","","","b7eaeaa4358e9b1245cc4ebc2e697c17.gr7.ca-central-1.eks.amazonaws.com|ip-172-16-32-105.ca-central-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.27.144.127|172.16.32.105","false"
"15.156.247.152","*.massg02.na3.atomx.nanostring.com","","","","","*.massg02.na3.atomx.nanostring.com","","false"
"15.156.247.151","*.haythere.farm","","","","","*.haythere.farm","","false"
"15.156.247.163","json.recollect.net","","","","","json.recollect.net|*.json.recollect.net","","false"
"15.156.247.158","checkpointcloudsec.com","","","","","checkpointcloudsec.com|*.checkpointcloudsec.com","","false"
"15.156.247.165","*.ucsf02.na6.atomx.nanostring.com","","","","","*.ucsf02.na6.atomx.nanostring.com","","false"
