IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"3.98.28.93","*.mcquaig.com","","","","","*.mcquaig.com|mcquaig.com","","false"
"3.98.28.89","*.ideagenpentana.com","","","","","*.ideagenpentana.com","","false"
"3.98.28.85","*.mq.ca-central-1.on.aws","","","","","*.mq.ca-central-1.on.aws","","false"
"3.98.28.87","vfs.cloud9.ca-central-1.amazonaws.com","","","","","vfs.cloud9.ca-central-1.amazonaws.com","","false"
"3.98.28.96","b95lcl0l7.platform.grcv.io","","","","","b95lcl0l7.platform.grcv.io|*.b95lcl0l7.platform.grcv.io","","false"
"3.98.28.99","staging-www.avaemr.ca","","","","","staging-www.avaemr.ca","","false"
"3.98.28.113","wam5net.com","","","","","wam5net.com","","false"
"3.98.28.114","t2metals.com","","","","","t2metals.com|*.t2metals.com","","false"
"3.98.28.123","dev.milkmoovement.io","","","","","dev.milkmoovement.io|*.dev.milkmoovement.io","","false"
"3.98.28.116","*.colleague.elluciancloud.ca","Ellucian Company LLC","US","Reston","Virginia","*.colleague.elluciancloud.ca","","false"
"3.98.28.129","*.identity.ca.healtheintent.com","","","","","*.identity.ca.healtheintent.com","","false"
"3.98.28.144","*.paybilt.com","","","","","*.paybilt.com","","false"
"3.98.28.140","ca-central-1.enercare.1.cequence.cloud","","","","","ca-central-1.enercare.1.cequence.cloud","","false"
"3.98.28.145","dedicatted.com","","","","","dedicatted.com|blog.dedicatted.com|www.dedicatted.com|dedicatted.ca","","false"
"3.98.28.152","*.pariplaygames.com","","","","","*.pariplaygames.com|pariplaygames.com","","false"
"3.98.28.170","*.mq.ca-central-1.amazonaws.com","","","","","*.mq.ca-central-1.amazonaws.com","","false"
"3.98.28.196","api.groupe-btu.com","","","","","api.groupe-btu.com","","false"
"3.98.28.190","*.e6m39ql3j6ueg.ca-central-1.cs.amazonlightsail.com","","","","","*.e6m39ql3j6ueg.ca-central-1.cs.amazonlightsail.com","","false"
"3.98.28.201","*.hfm1pq0l01gf8.ca-central-1.cs.amazonlightsail.com","","","","","*.hfm1pq0l01gf8.ca-central-1.cs.amazonlightsail.com","","false"
"3.98.28.195","deviceapi.dv2arch.pd.aws-ca-central-1.faultless.ca","","","","","deviceapi.dv2arch.pd.aws-ca-central-1.faultless.ca","","false"
"3.98.28.205","*.statvis.com","","","","","*.statvis.com|statvis.com","","false"
"3.98.28.206","*.mx-swiftview.com","","","","","*.mx-swiftview.com","","false"
"3.98.28.224","*.samsungcloud.tv","Samsung Electronics Co.,Ltd.","KR","Suwon-si","Gyeonggi-do","*.samsungcloud.tv|samsungcloud.tv","","false"
"3.98.28.222","*.na5.livevox.com","","","","","*.na5.livevox.com|na5.livevox.com","","false"
"3.98.28.236","*.ca-central-1.prod.ccs.eks.aws.dev","","","","","*.ca-central-1.prod.ccs.eks.aws.dev","","false"
