IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.158.76.90","*.hum-insights-dev.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.hum-insights-dev.splunkcloud.com|hum-insights-dev.splunkcloud.com|es-hum-insights-dev.splunkcloud.com|*.es-hum-insights-dev.splunkcloud.com|http-inputs-hum-insights-dev.splunkcloud.com|*.http-inputs-hum-insights-dev.splunkcloud.com|akamai-inputs-hum-insights-dev.splunkcloud.com|*.akamai-inputs-hum-insights-dev.splunkcloud.com|http-inputs-ack-hum-insights-dev.splunkcloud.com|*.http-inputs-ack-hum-insights-dev.splunkcloud.com|http-inputs-firehose-hum-insights-dev.splunkcloud.com|*.http-inputs-firehose-hum-insights-dev.splunkcloud.com|*.pvt.hum-insights-dev.splunkcloud.com|pvt.hum-insights-dev.splunkcloud.com","","false"
"54.158.76.101","*.adp.rocketlauncher.mobi","","","","","*.adp.rocketlauncher.mobi","","false"
"54.158.76.112","*.betterment.io","","","","","*.betterment.io|betterment.io","","false"
"54.158.76.114","*.cylynt.cloud","","","","","*.cylynt.cloud|cylynt.cloud","","false"
"54.158.76.115","data-catalog.rogodata.com","","","","","data-catalog.rogodata.com|*.data-catalog.rogodata.com","","false"
"54.158.76.126","ravm.tv","","","","","ravm.tv|display.ravm.tv|ravm-legacy.data.roku.com|p.ravm.tv|rxr.ravm.tv|*.ravm.tv|rxr-w.data.roku.com|rxr-e.data.roku.com","","false"
"54.158.76.134","*.cannveya.com","","","","","*.cannveya.com|*.staging.cannveya.com|*.us.cannveya.com|*.live.cannveya.com|*.dev.cannveya.com","","false"
"54.158.76.139","healthinsurancehelpline.us","","","","","healthinsurancehelpline.us|*.healthinsurancehelpline.us","","false"
"54.158.76.147","index.nonprd.ops-splunk.wfm.amazon.dev","","","","","index.nonprd.ops-splunk.wfm.amazon.dev","","false"
"54.158.76.156","chatmunk.ai","","","","","chatmunk.ai","","false"
"54.158.76.158","*.submittable.com","","","","","*.submittable.com","","false"
"54.158.76.163","copilotstaging.com","","","","","copilotstaging.com|*.copilotstaging.com","","false"
"54.158.76.165","*.deltekfirst.com","Deltek, Inc.","US","Herndon","Virginia","*.deltekfirst.com|deltekfirst.com|collaborate-alpha.deltekfirst.com|collaborate-sandbox.deltekfirst.com|collaborate-demo.deltekfirst.com|collaborate-test.deltekfirst.com|collaborate-stage.deltekfirst.com","","false"
"54.158.76.170","*.iot.us-east-1.amazonaws.com","Amazon.com, Inc.","US","Seattle","Washington","iot.us-east-1.amazonaws.com|*.iot.us-east-1.amazonaws.com","","false"
