"18.134.123.101","*.execute-api.eu-west-2.amazonaws.com","","","","","*.execute-api.eu-west-2.amazonaws.com","","false"
"18.134.123.102","dev.ukhsa-dashboard.data.gov.uk","","","","","dev.ukhsa-dashboard.data.gov.uk|*.dev.ukhsa-dashboard.data.gov.uk","","false"
"18.134.123.106","kube-apiserver","","","","","f625b38a9b921ea637476e9721f06567.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-190-152.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.111.0.91|172.16.190.152","false"
"18.134.123.119","wmpst.gridsmart.net","","","","","t.grsa.uk|wmpst.gridsmart.net","","false"
"18.134.123.116","Plesk","Plesk","CH","Schaffhausen","","","","true"
"18.134.123.118","wip.subsea.ai","","","","","wip.subsea.ai","","false"
"18.134.123.124","api.internal.pfs.int.emishealthsolutions.com","","","","","api.internal.pfs.int.emishealthsolutions.com","","false"
"18.134.123.128","prom.dev.moneysatnav.com","","","","","prom.dev.moneysatnav.com","","false"
"18.134.123.131","docs.staging.touchrightsoftware.com","","","","","docs.staging.touchrightsoftware.com","","false"
"18.134.123.136","inspire.education","","","","","inspire.education|www.inspire.education","","false"
"18.134.123.154","cdn-proxy-london.stream-io-api.com","","","","","cdn-proxy-london.stream-io-api.com","","false"
"18.134.123.153","coinmetro-dev.com","","","","","coinmetro-dev.com|*.coinmetro-dev.com","","false"
"18.134.123.156","gzapplication.com","","","","","gzapplication.com|www.gzapplication.com","","false"
"18.134.123.192","*.airex.app","","","","","*.airex.app","","false"
"18.134.123.199","crafter.labs.zaizicloud.net","","","","","crafter.labs.zaizicloud.net|*.crafter.labs.zaizicloud.net","","false"
"18.134.123.205","validation.qa.entries.cambridgedev.org","","","","","validation.qa.entries.cambridgedev.org","","false"
"18.134.123.209","*.77broovrrft68.eu-west-2.cs.amazonlightsail.com","","","","","*.77broovrrft68.eu-west-2.cs.amazonlightsail.com","","false"
"18.134.123.208","prod.eu-west-2.blackpearl.control-tower.aws.dev","Amazon.com Inc.","US","Seattle","Washington","prod.eu-west-2.blackpearl.control-tower.aws.dev","","false"
"18.134.123.214","vprs.co.uk","","","","","vprs.co.uk|*.vprs.co.uk","","false"
"18.134.123.218","*.euw2.staging.thriva.io","","","","","*.euw2.staging.thriva.io","","false"
"18.134.123.217","single-user-view.nhsbsa.nhs.uk","","","","","single-user-view.nhsbsa.nhs.uk","","false"
"18.134.123.220","*.prod.wsaws.net","","","","","*.prod.wsaws.net|*.prod.wagestream.xyz|*.wagestream.xyz|*.wagestream.io|*.prod.wagestream.io","","false"
"18.134.123.221","chequeredfox.3cx.uk","","","","","chequeredfox.3cx.uk","","false"
"18.134.123.219","fileshare.sandbox.avenidetect.org","","","","","fileshare.sandbox.avenidetect.org","","false"
"18.134.123.230","*.outsystemsenterprise.com","Outsystems - Software Em Rede S.A.","PT","Linda-A-Velha","","*.outsystemsenterprise.com|outsystemsenterprise.com","","false"
"18.134.123.231","*.matrix.squiz.cloud","","","","","*.matrix.squiz.cloud|matrix.squiz.cloud","","false"
"18.134.123.233","*.svdc1-prp.gosshosted.com","","","","","*.svdc1-prp.gosshosted.com|svdc1-prp.gosshosted.com","","false"
"18.134.123.241","convert.ie","","","","","*.convert.ie|convert.ie","","false"
"18.134.123.250","spamtitan2.sbk.co.uk","","","","","spamtitan2.sbk.co.uk","","false"
"18.134.124.8","planning-assistance.co.uk","","","","","planning-assistance.co.uk|www.planning-assistance.co.uk","","false"
"18.134.124.10","mylaf-api.com","","","","","mylaf-api.com|www.mylaf-api.com","","false"
"18.134.124.17","*.prod.uk.genesisahc.net","","","","","*.prod.uk.genesisahc.net|*.mobile.prod.uk.genesisahc.net|*.gen-prv.com|*.services.prod.uk.genesisahc.net","","false"
"18.134.124.15","directcomms.api.krucial.cloud","R3-IoT","UK","Glasgow","Scotland","","","false"
"18.134.124.23","*.admin.aviva-test.ice-hosting.cloud","","","","","*.admin.aviva-test.ice-hosting.cloud|*.direct.quote.aviva-test.ice-hosting.cloud|*.account.aviva-test.ice-hosting.cloud|*.branch.quote.aviva-test.ice-hosting.cloud|*.kiosk.quote.aviva-test.ice-hosting.cloud","","false"
"18.134.124.32","*.nltruckkartelpayment.com","","","","","*.nltruckkartelpayment.com","","false"
"18.134.124.38","medicus-int.oneoneone.nhs.uk","nhs","","","","","","false"
"18.134.124.41","kube-apiserver","","","","","f35b3ed0eba911b3b6849a7bd6e9d789.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-33-203.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.50.30|172.16.33.203","false"
"18.134.124.43","*.outsystemsenterprise.com","Outsystems - Software Em Rede S.A.","PT","Linda-A-Velha","","*.outsystemsenterprise.com|outsystemsenterprise.com","","false"
"18.134.124.68","le-chateau-textiles.3cx.uk","","","","","le-chateau-textiles.3cx.uk","","false"
"18.134.124.74","netcvparticular.iibanks.com","","","","","netcvparticular.iibanks.com","","false"
"18.134.124.91","renealby.com","","","","","renealby.com","","false"
"18.134.124.89","siteplant.com","","","","","siteplant.com|*.api.siteplant.com|*.auth.siteplant.com|*.siteplant.com","","false"
"18.134.124.88","*.preprod.salary-finance-ecs-prod.com","","","","","*.preprod.salary-finance-ecs-prod.com","","false"
"18.134.124.104","sauba-daughters.3cx.uk","","","","","sauba-daughters.3cx.uk","","false"
"18.134.124.90","stguk.b2b.unileverservices.com","Magento Cloud","FR","","","","","true"
"18.134.124.111","letsencrypt-nginx-proxy-companion","","","","","","","true"
"18.134.124.120","server.brackleykitchen.co.uk","","","","","server.brackleykitchen.co.uk","","false"
"18.134.124.126","staging.vehicle-check.net","","","","","staging.vehicle-check.net","","false"
"18.134.124.127","s1.tricomnl.com","","","","","s1.tricomnl.com|s2.tricomnl.com","","false"
"18.134.124.136","web5.zamang.net","","","","","web5.zamang.net","","false"
"18.134.124.145","nationalschoolspartnership.com","","","","","nationalschoolspartnership.com|*.nationalschoolspartnership.com","","false"
"18.134.124.149","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.sphx.xyz|sphx.xyz","","false"
"18.134.124.166","maktoday.co.uk","","","","","maktoday.co.uk","","true"
"18.134.124.167","grafana-uk1.prod.skl.io","","","","","grafana-uk1.prod.skl.io","","false"
"18.134.124.168","mcstaging6.tescomobile.com","Magento Cloud","FR","","","","","true"
"18.134.124.169","api-v4.eyezilla.ai","","","","","api-v4.eyezilla.ai","","false"
"18.134.124.173","*.pupillage.online","","","","","*.pupillage.online","","false"
"18.134.124.175","dev.eu.series3.nextbase.cloud","","","","","www.dev.eu.series3.nextbase.cloud|dev.eu.series3.nextbase.cloud","","false"
"18.134.124.178","kube-apiserver","","","","","264fb612719b047ad9b08dc8da397e5a.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-39-49.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.47.197.191|172.16.39.49","false"
"18.134.124.171","*.cloud.p2plimited.com","","","","","*.cloud.p2plimited.com|cloud.p2plimited.com","","false"
"18.134.124.195","*.production.financialwellnessgroup.co.uk","","","","","*.production.financialwellnessgroup.co.uk","","false"
"18.134.124.197","fususone.co.uk","","","","","fususone.co.uk|*.fususone.co.uk|*.prod.fususone.co.uk","","false"
"18.134.124.200","cyware.com","","","","","cyware.com|*.cyware.com","","false"
"18.134.124.199","*.uk.chalet.8x8.com","","","","","*.uk.chalet.8x8.com","","false"
"18.134.124.205","siem.speedyfreight.com","","","","","siem.speedyfreight.com","","false"
"18.134.124.204","*.cluster.pegaservice.net","","","","","*.cluster.pegaservice.net","","false"
"18.134.124.206","prod.classinfo.uk","","","","","prod.classinfo.uk|*.prod.classinfo.uk","","false"
"18.134.124.220","www.riverbankcomputing.com","Riverbank Computing Limited","GB","Dorchester","","www.riverbankcomputing.com|www.rossthompsonprints.com|riverbankcomputing.com|rossthompsonprints.com","","false"
"18.134.124.221","kube-apiserver","","","","","dcdfd8dfaa590afec142a88ff70999d8.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-52-231.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.67.80.162|172.16.52.231","false"
"18.134.124.229","*.ice-technology.com","","","","","*.ice-technology.com","","false"
"18.134.124.231","eoe.evm.online","","","","","eoe.evm.online","","false"
"18.134.124.227","shelter-auth-eu.castcrown.com.cy","","","","","shelter-auth-eu.castcrown.com.cy","","false"
"18.134.124.244","moneyplusadvice.com","","","","","moneyplusadvice.com|www.moneyplusadvice.com","","false"
"18.134.124.252","*.mywallboards.com","","","","","*.mywallboards.com","","false"
"18.134.124.255","*.retailassetsolutions.com","","","","","*.retailassetsolutions.com|retailassetsolutions.com","","false"
"18.134.125.28","*.inkpath.co.uk","","","","","*.inkpath.co.uk|*.aws-backend.inkpath.co.uk|*.app.inkpath.co.uk|*.webapp.inkpath.co.uk|*.aws-webapp.inkpath.co.uk","","false"
"18.134.125.27","lawerbros.3cx.uk","","","","","lawerbros.3cx.uk","","false"
"18.134.125.44","*.uat.the-bunch.co.uk","","","","","*.uat.the-bunch.co.uk|uat.the-bunch.co.uk","","false"
"18.134.125.48","*.softexpert.app","","","","","*.softexpert.app|softexpert.app","","false"
"18.134.125.49","*.mrhb.network","","","","","*.mrhb.network","","false"
"18.134.125.47","*.rmq6.cloudamqp.com","","","","","*.in.rmq6.cloudamqp.com|*.rmq6.cloudamqp.com","","false"
"18.134.125.51","*.eu-west-2.es.amazonaws.com","","","","","*.eu-west-2.es.amazonaws.com","","false"
"18.134.125.57","runalgo.com","","","","","runalgo.com","","false"
"18.134.125.64","*.webpurify.net","","","","","*.webpurify.net","","false"
"18.134.125.83","dos-staging.prod.api.platform.nhs.uk","","","","","dos-staging.prod.api.platform.nhs.uk","","false"
"18.134.125.45","1f06.vpn.sse.cisco.com","Cisco Systems Inc.","US","San Jose","California","z-a.ctim.cisco.com|1f06.vpn.sse.cisco.com|ec000-1f06.vpn.sse.cisco.com|ec001-1f06.vpn.sse.cisco.com|ec002-1f06.vpn.sse.cisco.com|ec003-1f06.vpn.sse.cisco.com|ec004-1f06.vpn.sse.cisco.com|ec005-1f06.vpn.sse.cisco.com|ec006-1f06.vpn.sse.cisco.com|ec007-1f06.vpn.sse.cisco.com|ec008-1f06.vpn.sse.cisco.com|ec009-1f06.vpn.sse.cisco.com|ec010-1f06.vpn.sse.cisco.com|ec011-1f06.vpn.sse.cisco.com|ec012-1f06.vpn.sse.cisco.com|ec013-1f06.vpn.sse.cisco.com|ec014-1f06.vpn.sse.cisco.com|ec015-1f06.vpn.sse.cisco.com|ec016-1f06.vpn.sse.cisco.com|ec017-1f06.vpn.sse.cisco.com|ec018-1f06.vpn.sse.cisco.com|ec019-1f06.vpn.sse.cisco.com|ec020-1f06.vpn.sse.cisco.com|ec021-1f06.vpn.sse.cisco.com|ec022-1f06.vpn.sse.cisco.com|ec023-1f06.vpn.sse.cisco.com|ec024-1f06.vpn.sse.cisco.com|ec025-1f06.vpn.sse.cisco.com|ec026-1f06.vpn.sse.cisco.com|ec027-1f06.vpn.sse.cisco.com|ec028-1f06.vpn.sse.cisco.com|ec029-1f06.vpn.sse.cisco.com|ec030-1f06.vpn.sse.cisco.com|ec031-1f06.vpn.sse.cisco.com|ec032-1f06.vpn.sse.cisco.com|ec033-1f06.vpn.sse.cisco.com|ec034-1f06.vpn.sse.cisco.com|ec035-1f06.vpn.sse.cisco.com|ec036-1f06.vpn.sse.cisco.com|ec037-1f06.vpn.sse.cisco.com|ec038-1f06.vpn.sse.cisco.com|ec039-1f06.vpn.sse.cisco.com|ec040-1f06.vpn.sse.cisco.com|ec041-1f06.vpn.sse.cisco.com|ec042-1f06.vpn.sse.cisco.com|ec043-1f06.vpn.sse.cisco.com|ec044-1f06.vpn.sse.cisco.com|ec045-1f06.vpn.sse.cisco.com|entry18-1f06.vpn.sse.cisco.com|eu-west-2-1f06.vpn.sse.cisco.com","","false"
"18.134.125.82","plesk.websites.schiocco.com","","","","","plesk.websites.schiocco.com","","false"
"18.134.125.86","*.cloudwaysapps.com","","","","","*.cloudwaysapps.com|cloudwaysapps.com","","false"
"18.134.125.79","kube-apiserver","","","","","2d58a6461ad91b4f1d42fa7832745024.sk1.eu-west-2.eks.amazonaws.com|ip-10-0-99-151.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.69.95|10.0.99.151","false"
"18.134.125.98","*.shopshops.top","","","","","*.shopshops.top|shopshops.top","","false"
"18.134.125.93","*.execute-api.eu-west-2.amazonaws.com","","","","","*.execute-api.eu-west-2.amazonaws.com","","false"
"18.134.125.103","*.cloud.sonatus.com","Sonatus","US","","California","*.cloud.sonatus.com|cloud.sonatus.com","","false"
"18.134.125.115","*.9hf80i.gbr-e1.cloudhub.io","","","","","*.9hf80i.gbr-e1.cloudhub.io|*.internal-9hf80i.gbr-e1.cloudhub.io","","false"
"18.134.125.120","appuat.propmaintain.co.uk","","","","","appuat.propmaintain.co.uk|apiuat.propmaintain.co.uk","","false"
"18.134.125.110","kube-apiserver","","","","","b15d6d450b67e3f5daf4198c3e7444e1.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-63-241.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.164.193|172.16.63.241","false"
"18.134.125.118","*.eu-west-2.es.amazonaws.com","","","","","*.eu-west-2.es.amazonaws.com","","false"
"18.134.125.126","kube-apiserver","","","","","cfdf32c8bf875c9ac2c044dca29f7bae.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-122-97.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.110.101.196|172.16.122.97","false"
"18.134.125.151","sslcic.3cx.uk","","","","","sslcic.3cx.uk","","false"
"18.134.125.150","18.134.125.150","","","","","18.134.125.150","","false"
"18.134.125.161","*.supabase.co","","","","","*.supabase.co|*.supabase.in","","false"
"18.134.125.148","transfermoney.com.hk","","","","","transfermoney.com.hk|www.transfermoney.com.hk","","false"
"18.134.125.157","www.corporate-ethicline.com","","","","","www.corporate-ethicline.com","","false"
"18.134.125.163","workspace.smarttwin.app","","","","","workspace.smarttwin.app|*.workspace.smarttwin.app","","false"
"18.134.125.178","prod.ai.2024.placeinformatics.com","","","","","prod.ai.2024.placeinformatics.com","","false"
"18.134.125.185","*.tesco-acc.aws.vs-office.se","","","","","*.tesco-acc.aws.vs-office.se","","false"
"18.134.125.195","secure.hrcheck.co.uk","","","","","secure.hrcheck.co.uk","","false"
"18.134.125.200","*.companieshouse.gov.uk","Companies House","GB","Cardiff","","*.companieshouse.gov.uk|*.company-information.service.gov.uk","","false"
"18.134.125.197","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"18.134.125.209","fertilitysolutions.co.uk","","","","","fertilitysolutions.co.uk|www.fertilitysolutions.co.uk","","false"
"18.134.125.215","resources-upload-api.uk.akordi.com","","","","","resources-upload-api.uk.akordi.com","","false"
"18.134.125.228","admin.print-foundry.com","","","","","admin.print-foundry.com","","false"
"18.134.125.231","highjam.co.uk","","","","","highjam.co.uk|www.highjam.co.uk","","false"
"18.134.125.232","*.unicapspay.com","","","","","*.unicapspay.com","","false"
"18.134.125.236","*.familybuildingsociety.co.uk","","","","","*.familybuildingsociety.co.uk|familybuildingsociety.co.uk","","false"
"18.134.125.242","fake.example.com","Fake Cert","GB","","Some-State","","","true"
"18.134.125.241","*.staging.miton.co.uk","","","","","*.staging.miton.co.uk","","false"
"18.134.125.250","*.execute-api.eu-west-2.amazonaws.com","","","","","*.execute-api.eu-west-2.amazonaws.com","","false"
"18.134.125.167","*.trax.aero","Trax USA Corp.","US","Miami","Florida","*.trax.aero|trax.aero|*.emro.aero|emro.aero","","false"
"18.134.126.13","*.hotcourses.com","","","","","*.hotcourses.com","","false"
"18.134.126.24","*.wirescandigital.com","","","","","*.apps.wirescandigital.com|*.wirescandigital.com","","false"
"18.134.126.27","thecricketdraft.com","","","","","thecricketdraft.com|www.thecricketdraft.com","","false"
"18.134.126.23","admin.bg.1.cabinetoffice.gov.uk","Cabinet Office","GB","","","admin.bg.1.cabinetoffice.gov.uk","","false"
"18.134.126.37","FortiGate","Fortinet Ltd.","","","","","","true"
"18.134.126.35","kube-apiserver","","","","","cdb1a5dd5884a4b6ede6ed662aac7fee.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-100-104.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|100.80.48.62|172.16.100.104","false"
"18.134.126.44","*.bigyellow.co.uk","Big Yellow Group Plc","GB","Bagshot","","*.bigyellow.co.uk","","false"
"18.134.126.45","rel.view-emissions-trading-registry.service.gov.uk","","","","","rel.view-emissions-trading-registry.service.gov.uk","","false"
"18.134.126.52","gqa.lcvue.co.uk","","","","","gqa.lcvue.co.uk","","false"
"18.134.126.54","*.eu-west-2.es.amazonaws.com","","","","","*.eu-west-2.es.amazonaws.com","","false"
"18.134.126.77","binghamoil.co.uk","","","","","binghamoil.co.uk|www.binghamoil.co.uk","","false"
"18.134.126.82","staging.exumpay.com","","","","","staging.exumpay.com|*.staging.exumpay.com","","false"
"18.134.126.83","lcpas.cell-1.prod.eu-west-2.prod.connect.aws.a2z.com","","","","","lcpas.cell-1.prod.eu-west-2.prod.connect.aws.a2z.com|zone2.lcpas.cell-1.prod.eu-west-2.prod.connect.aws.a2z.com|onebox.lcpas.cell-1.prod.eu-west-2.prod.connect.aws.a2z.com|zone1.lcpas.cell-1.prod.eu-west-2.prod.connect.aws.a2z.com|zone3.lcpas.cell-1.prod.eu-west-2.prod.connect.aws.a2z.com","","false"
"18.134.126.98","metrics.dev.i.ai.gov.uk","","","","","metrics.dev.i.ai.gov.uk","","false"
"18.134.126.102","hasura.gaia.omnea-sandbox.co","","","","","hasura.gaia.omnea-sandbox.co","","false"
"18.134.126.100","*.uk.ztsa-iag.trendmicro.com","","","","","*.uk.ztsa-iag.trendmicro.com|*.ztsa-iag.trendmicro.com|uk.ztsa-iag.trendmicro.com","","false"
"18.134.126.112","mcstaging2-wholesale.vivobarefoot.com","Magento Cloud","FR","","","","","true"
"18.134.126.110","kube-apiserver","","","","","31b67edd59c5768179a1ce606ca2aaec.sk1.eu-west-2.eks.amazonaws.com|ip-10-0-118-106.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.161.139|10.0.118.106","false"
"18.134.126.115","","Internet Widgits Pty Ltd","AU","","Some-State","","","true"
"18.134.126.125","*.safetybackdance.com","","","","","*.safetybackdance.com","","false"
"18.134.126.128","signaturepharmacy.co.uk","","","","","signaturepharmacy.co.uk|*.signaturepharmacy.co.uk","","false"
"18.134.126.134","*.demo.edix.ai","","","","","*.demo.edix.ai","","false"
"18.134.126.141","3b3a22385a.euw2-az3.gamma-eu-west-2.athena.aws.a2z.com","","","","","3b3a22385a.euw2-az3.gamma-eu-west-2.athena.aws.a2z.com|mf-aps-presto-farm3.euw2-az3.gamma-eu-west-2.athena.aws.a2z.com","","false"
"18.134.126.142","tst.scale.alb.crowncommercial.gov.uk","","","","","tst.scale.alb.crowncommercial.gov.uk","","false"
"18.134.126.143","*.execute-api.eu-west-2.amazonaws.com","","","","","*.execute-api.eu-west-2.amazonaws.com","","false"
"18.134.126.146","nye.health","","","","","nye.health|*.nye.health","","false"
"18.134.126.165","*.dev.triton.oxorion.com","","","","","*.dev.triton.oxorion.com","","false"
"18.134.126.174","pushnotificationtest.bt.com","British Telecommunications Public Limited Company","GB","LONDON","","pushnotificationtest.bt.com|prelive.pushnotificationtest.bt.com","","false"
"18.134.126.164","spamtitan.affirmit.co.uk","","","","","spamtitan.affirmit.co.uk","","false"
"18.134.126.176","*.scholarpack.co.uk","","","","","*.scholarpack.co.uk","","false"
"18.134.126.178","dev3.iguazu.co.uk","","","","","dev3.iguazu.co.uk","","false"
"18.134.126.193","www.benandjacqueline.com","","","","","www.benandjacqueline.com|benandjacqueline.com","","false"
"18.134.126.192","voneus.com","","","","","voneus.com|websitebeta.voneus.com|www.voneus.com","","false"
"18.134.126.195","*.creative.gaintheory.io","","","","","*.creative.gaintheory.io","","false"
"18.134.126.197","crewapp.flysafair.co.za","","","","","crewapp.flysafair.co.za|groups.flysafair.co.za|nps.flysafair.co.za|rampform.flysafair.co.za|fa-nps.bluemarket.io|fa-ramps.bluemarket.io|fa-umnr.bluemarket.io|manifest.flysafair.co.za|umnr.flysafair.co.za","","false"
"18.134.126.200","*.eu-west-2.es.amazonaws.com","","","","","*.eu-west-2.es.amazonaws.com","","false"
"18.134.126.203","default.alb","none","","","","","","true"
"18.134.126.204","*.freight2ferry.co.uk","","","","","*.freight2ferry.co.uk|freight2ferry.co.uk","","false"
"18.134.126.210","test.protectuk.police.uk","","","","","test.protectuk.police.uk|*.test.protectuk.police.uk","","false"
"18.134.126.217","dev.automationportal.io","","","","","dev.automationportal.io","","false"
"18.134.126.216","*.demisto.live","","","","","*.demisto.live","","false"
"18.134.126.219","qrm.myjdw.co.uk","","","","","qrm.myjdw.co.uk","","false"
"18.134.126.234","*.t8icshm5ntdk6.eu-west-2.cs.amazonlightsail.com","","","","","*.t8icshm5ntdk6.eu-west-2.cs.amazonlightsail.com","","false"
"18.134.126.233","*.c7.airflow.eu-west-2.on.aws","","","","","*.c7.airflow.eu-west-2.on.aws","","false"
"18.134.126.245","test.webgains.team","","","","","test.webgains.team|*.test.webgains.team","","false"
"18.134.126.241","*.lewis-workload.dev.codewords.ai","","","","","*.lewis-workload.dev.codewords.ai|lewis-workload.dev.codewords.ai","","false"
"18.134.127.2","admin-wrap.staging.cobault.io","","","","","admin-wrap.staging.cobault.io","","false"
"18.134.127.6","mcprod.pingcollection.co.uk","Magento Cloud","FR","","","","","true"
"18.134.127.4","*.internal.spriveapps.com","","","","","*.internal.spriveapps.com|internal.spriveapps.com","","false"
"18.134.127.7","*.execute-api.eu-west-2.amazonaws.com","","","","","*.execute-api.eu-west-2.amazonaws.com","","false"
"18.134.127.14","www.developers.openreach.co.uk","Openreach Limited","GB","London","","www.developers.openreach.co.uk","","false"
"18.134.127.18","*.eu-west-2.osis.amazonaws.com","","","","","*.eu-west-2.osis.amazonaws.com|*.osis.eu-west-2.vpce.amazonaws.com","","false"
"18.134.127.16","vnv.production.caristo.com","","","","","vnv.production.caristo.com|*.vnv.production.caristo.com","","false"
"18.134.127.25","*.preview.dev.myurbanjungle.com","","","","","*.preview.dev.myurbanjungle.com|preview.dev.myurbanjungle.com","","false"
"18.134.127.28","stg.provide-smartreferral.com","","","","","stg.provide-smartreferral.com|www.stg.provide-smartreferral.com|*.stg.provide-smartreferral.com","","false"
"18.134.127.32","cp-internal.c1.prod.lhr54.falcon.elb.aws.dev","","","","","cp-internal.c1.prod.lhr54.falcon.elb.aws.dev","","false"
"18.134.127.40","uat-ramassist.com","","","","","uat-ramassist.com|*.uat-ramassist.com","","false"
"18.134.127.49","TRAEFIK DEFAULT CERT","","","","","ef42871546d93320559e47f45720e3d9.fd43d38db88963ab4ae999408eedae20.traefik.default","","true"
"18.134.127.51","vehiclesinvideo.co.uk","","","","","vehiclesinvideo.co.uk|www.vehiclesinvideo.co.uk|app.vehiclesinvideo.co.uk","","false"
"18.134.127.59","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"18.134.127.63","kube-apiserver","","","","","261d55b8693d5ad65b77d8e600796818.gr7.eu-west-2.eks.amazonaws.com|ip-172-16-122-191.eu-west-2.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.147.99|172.16.122.191","false"
"18.134.127.64","*.eu-west-2.es.amazonaws.com","","","","","*.eu-west-2.es.amazonaws.com","","false"
