IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"18.154.192.115","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.219","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.66","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.224","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.70","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.213","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.111","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.210","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.65","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.214","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.69","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.207","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.93","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.216","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.92","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.218","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.208","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.37","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.217","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.81","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.206","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.135","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.227","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.35","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.220","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.105","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.225","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.38","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.226","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.96","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.221","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.75","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.212","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.100","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.215","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.136","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.228","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.127","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.204","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.72","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.195","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.139","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.205","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.98","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.231","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.94","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.132","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.222","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.151","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.202","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.242","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.79","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.137","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.193","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.78","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.68","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.129","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.85","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.74","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.117","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.73","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.77","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.122","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.144","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.76","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.138","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.175","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.158","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.143","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.176","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.140","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.179","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.130","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.153","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.102","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.177","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.178","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.91","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.141","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.187","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.101","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.103","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.126","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.157","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.142","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.186","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.89","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.121","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.86","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.88","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.131","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.120","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.63","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.123","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.253","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.149","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.249","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.133","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.119","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.134","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.106","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.104","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.116","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.124","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.247","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.246","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.196","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.161","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.230","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.199","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.245","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.197","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.244","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.248","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.200","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.250","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.192.147","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.145","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.201","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.172","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.170","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.125","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.171","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.163","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.128","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.165","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.62","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.148","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.146","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.174","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.168","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.173","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.203","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.167","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.198","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.162","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.192.164","*.cloudfront.net","","","","","cloudfront.net|*.cloudfront.net","","false"
"18.154.193.248","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.253","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.247","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.241","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.251","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.245","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.243","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.244","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.249","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.246","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.242","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.250","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.252","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.193.254","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.253","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.245","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.244","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.251","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.246","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.254","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.242","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.240","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.248","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.252","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.249","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.241","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.247","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.243","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.194.250","ip-hoarder.cloudfront.aws.dev","","","","","ip-hoarder.cloudfront.aws.dev|*.ip-hoarder.cloudfront.aws.dev","","false"
"18.154.197.6","stage2.ota.ing.carrier.com","","","","","stage2.ota.ing.carrier.com|stage3.ota.ing.carrier.com|defrostbeta.ota.ing.carrier.com|prod2.ota.ing.carrier.com|odu-ft.ota.ing.carrier.com|stage.ota.ioncomfort.com|stage.ota.eng.bryant.com|stage4.ota.ing.carrier.com|stage.ota.ing.carrier.com","","false"
"18.154.197.12","*.nrd.netflix.com","Netflix","US","Los Gatos","California","*.nrd.netflix.com","","false"
"18.154.197.3","*.samsungcms.com","Samsung Electronics Co.,Ltd.","KR","Suwon-si","Gyeonggi-do","*.samsungcms.com|samsungcms.com","","false"
"18.154.197.10","termsmobile.com","","","","","termsmobile.com","","false"
"18.154.197.5","*.zeasn.tv","","","","","*.zeasn.tv|zeasn.tv","","false"
"18.154.197.4","*.staging.rhinternal.net","","","","","*.staging.rhinternal.net","","false"
"18.154.197.9","appstore.good.com","","","","","appstore.good.com","","false"
"18.154.197.19","*.samsungapps.com","SAMSUNG ELECTRONICS CO,.LTD","KR","","Gyeonggi-do","*.samsungapps.com|samsungapps.com","","false"
"18.154.197.16","*.mobadme.jp","","","","","*.mobadme.jp|mobadme.jp","","false"
"18.154.197.11","cph.oparko.com","","","","","cph.oparko.com","","false"
"18.154.197.15","*.adtdp.com","CyberAgent, Inc.","JP","Shibuya-ku","Tokyo","*.adtdp.com|adtdp.com","","false"
"18.154.197.25","chime.aws","","","","","chime.aws","","false"
"18.154.197.21","*.disneymoviesanywhere.com","Disney Enterprises, Inc","US","Seattle","Washington","*.disneymoviesanywhere.com|disneymoviesanywhere.com","","false"
"18.154.197.24","*.insideouthq.com","Disney Enterprises, Inc","US","Seattle","Washington","*.insideouthq.com|insideouthq.com","","false"
"18.154.197.13","*.globalindustrial.com","Global Industrial Distribution Inc.","US","Port Washington","New York","*.globalindustrial.com|globalindustrial.com","","false"
"18.154.197.7","autodata-group.com","","","","","autodata-group.com|*.autodata-group.com","","false"
"18.154.197.14","dublinsandbox.api.fluentretail.com","","","","","dublinsandbox.api.fluentretail.com|dublin.sandbox.connect.fluentretail.com|*.sandbox.orchestration.fluentretail.com|dublinsandbox.servicepoint.fluentretail.com|*.sandbox.connect.fluentretail.com|*.dublinsandbox.console.fluentretail.com|*.dublinsandbox.servicepoint.fluentretail.com|*.sandbox.servicepoint.fluentretail.com|sandbox.api.fluentretail.com|dublinsandbox.orchestration.fluentretail.com|*.sandbox.console.fluentretail.com|dublinsandbox.console.fluentretail.com|dublin.sandbox.orchestration.fluentretail.com|*.dublinsandbox.api.fluentretail.com|dublin.sandbox.console.fluentretail.com|*.dublinsandbox.connect.fluentretail.com|*.sandbox.api.fluentretail.com|*.dublinsandbox.orchestration.fluentretail.com|dublinsandbox.connect.fluentretail.com|dublin.sandbox.servicepoint.fluentretail.com","","false"
"18.154.197.28","*.green-entrepreneurship.co","","","","","*.green-entrepreneurship.co","","false"
"18.154.197.27","*.iot.irobot.cn","","","","","*.iot.irobot.cn","","false"
"18.154.197.32","gtin-test.nikecloud.com","","","","","gtin-test.nikecloud.com","","false"
"18.154.197.39","*.execute-api.eu-central-2.amazonaws.com","","","","","*.execute-api.eu-central-2.amazonaws.com","","false"
"18.154.197.42","prd1.cdn.pengine.revtech.glulive.com","","","","","prd1.cdn.pengine.revtech.glulive.com","","false"
"18.154.197.43","*.srv.ygles-test.com","CANON INC.","JP","Ota-Ku","Tokyo","*.srv.ygles-test.com","","false"
"18.154.197.40","job.mynavi.jp","Mynavi Corporation","JP","Chiyoda-ku","Tokyo","job.mynavi.jp","","false"
"18.154.197.38","media.lysi.co","","","","","media.lysi.co","","false"
"18.154.197.45","*.thestartmagazine.com","TABOOLA.COM LTD","IL","Ramat Gan","","*.thestartmagazine.com|thestartmagazine.com","","false"
"18.154.197.48","aax-eu.amazon.com","","","","","aax-eu.amazon.com","","false"
"18.154.197.47","tomuat.pfdfoods.com.au","","","","","tomuat.pfdfoods.com.au","","false"
"18.154.197.46","whoosh.dev.virginmedia.com","","","","","whoosh.dev.virginmedia.com","","false"
"18.154.197.51","dev.awsapps.com","","","","","dev.awsapps.com|dev.awsapps.net|*.dev.awsapps.net|*.dev.awsapps.com","","false"
"18.154.197.68","tgdfm.adtdp.com","","","","","tgdfm.adtdp.com","","false"
"18.154.197.54","beta.datacentral.a2z.com","","","","","beta.datacentral.a2z.com","","false"
"18.154.197.55","*.adbecrsl.com","Adobe Inc.","US","San Jose","California","*.adbecrsl.com","","false"
"18.154.197.63","*.orderful.com","","","","","*.orderful.com","","false"
"18.154.197.59","*.xiti.com","APPLIED TECHNOLOGIES INTERNET S.A.S.","FR","Mérignac","Nouvelle-Aquitaine","*.xiti.com|xiti.com","","false"
"18.154.197.119","*.tuanguwen.com","","","","","*.tuanguwen.com","","false"
"18.154.197.131","device-firmware.gp-static.com","","","","","device-firmware.gp-static.com|www.device-firmware.gp-static.com|device-firmware-qa.gp-static.com|device-firmware-staging.gp-static.com","","false"
"18.154.197.74","*.samsungqbe.com","Samsung Electronics Co.,Ltd.","KR","Suwon-si","Gyeonggi-do","*.samsungqbe.com|samsungqbe.com","","false"
"18.154.197.69","*.stg.pass.auone.jp","","","","","*.stg.pass.auone.jp|stg.pass.auone.jp","","false"
"18.154.197.58","ve.m.conf.uw.docomo.ne.jp","NTT DOCOMO.INC","JP","Chiyoda-ku","Tokyo","ve.m.conf.uw.docomo.ne.jp","","false"
"18.154.197.67","*.madinetmasr.com","","","","","*.madinetmasr.com","","false"
"18.154.197.56","*.binance.sg","","","","","*.binance.sg","","false"
"18.154.197.61","image.ellotte.com","","","","","image.ellotte.com","","false"
"18.154.197.141","*.smartmidea.net","","","","","*.smartmidea.net|smartmidea.net","","false"
"18.154.197.130","*.offerup-stg.com","","","","","*.offerup-stg.com","","false"
"18.154.197.115","api.beta.tab.com.au","TABCORP ASSETS PTY LTD","AU","Docklands","Victoria","*.beta.tab.com.au|api.beta.tab.com.au","","false"
"18.154.197.142","*.ext.app-cloud.jp","","","","","*.ext.app-cloud.jp|ext.app-cloud.jp","","false"
"18.154.197.50","eproc-gamma.quantumlatency.com","","","","","eproc-gamma.quantumlatency.com","","false"
"18.154.197.92","*.osusume.auone.jp","","","","","*.osusume.auone.jp|osusume.auone.jp","","false"
"18.154.197.135","chat.amazon.eu","","","","","chat.amazon.eu|origin-chat.amazon.eu","","false"
"18.154.197.151","*.amagi.tv","","","","","*.amagi.tv","","false"
"18.154.197.113","*.eufylife.com","","","","","*.eufylife.com|eufylife.com","","false"
"18.154.197.82","*.tmsimg.com","","","","","*.tmsimg.com","","false"
"18.154.197.148","*.test.iot.irobotapi.com","","","","","*.test.iot.irobotapi.com","","false"
"18.154.197.89","*.docebosaas.com","","","","","*.docebosaas.com","","false"
"18.154.197.106","*.signal.is","","","","","*.signal.is","","false"
"18.154.197.93","distribution.cloudfront-test.net","Amazon Inc.","US","Seattle","Washington","distribution.cloudfront-test.net","","true"
"18.154.197.99","bungo.jp","","","","","bungo.jp|*.bungo.jp","","false"
"18.154.197.105","*.jerrygame.net","","","","","*.jerrygame.net","","false"
"18.154.197.49","*.auth.airmiles.ca","","","","","*.auth.airmiles.ca|auth.airmiles.ca","","false"
"18.154.197.91","*.welcomesoftware.com","","","","","*.welcomesoftware.com|*.newscred.com","","false"
"18.154.197.97","*.rimac.com","","","","","*.rimac.com|rimac.com|www.rimac.com","","false"
"18.154.197.101","*.agora.io","","","","","*.agora.io|agora.io","","false"
"18.154.197.164","galaxy.wni.com","","","","","galaxy.wni.com","","false"
"18.154.197.153","pinning.secb2b.com","Samsung Electronics","KR","Suwon","Kyungkido","pinning.secb2b.com","","false"
"18.154.197.94","*.ekdgd.com","","","","","*.ekdgd.com|ekdgd.com","","false"
